,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,34.1,28.9,1017.1,6.4,11.0,14.0,42.1,30.0,1
3353,3353,3353,3353,3353,3353,3353,3353,3353,3353,33.1,31.7,1014.4,2.5,9.2,12.0,34.0,32.0,2
3354,3354,3354,3354,3354,3354,3354,3354,3354,3354,31.0,25.8,1015.8,9.1,9.5,12.0,35.1,28.9,2
3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,31.8,23.5,1019.1,11.4,7.9,11.1,35.1,30.0,1
3356,3356,3356,3356,3356,3356,3356,3356,3356,3356,30.9,22.3,1025.0,8.1,5.2,10.1,36.0,28.0,1
3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,33.2,22.9,1025.5,9.1,4.4,11.1,43.0,25.0,1
3358,3358,3358,3358,3358,3358,3358,3358,3358,3358,34.3,24.6,1021.7,14.9,8.7,12.0,39.9,27.0,1
3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,32.1,25.8,1023.1,14.9,9.1,12.0,39.0,28.0,1
3360,3360,3360,3360,3360,3360,3360,3360,3360,3360,29.9,23.1,1021.5,14.4,6.3,12.0,37.0,21.9,1
3361,3361,3361,3361,3361,3361,3361,3361,3361,3361,28.5,21.8,1020.0,14.1,7.3,10.1,35.1,24.1,1
3362,3362,3362,3362,3362,3362,3362,3362,3362,3362,30.1,21.6,1020.5,13.5,6.2,12.0,34.0,28.0,1
3363,3363,3363,3363,3363,3363,3363,3363,3363,3363,31.7,24.3,1022.3,12.8,4.2,6.0,37.0,27.0,1
3364,3364,3364,3364,3364,3364,3364,3364,3364,3364,33.4,25.5,1024.4,12.8,4.6,8.0,46.0,25.0,1
3365,3365,3365,3365,3365,3365,3365,3365,3365,3365,35.8,27.7,1023.9,14.7,8.9,12.0,45.0,27.0,1
3366,3366,3366,3366,3366,3366,3366,3366,3366,3366,32.8,22.6,1021.4,11.9,4.7,10.1,42.1,25.0,1
3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,39.7,26.4,1016.9,12.4,9.0,14.0,50.0,34.0,1
3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,43.0,25.4,1019.3,12.6,9.9,15.0,50.0,37.0,1
3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,42.1,23.2,1021.9,13.0,8.2,15.0,57.9,30.9,1
3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,41.1,21.4,1021.2,13.4,6.9,13.0,52.0,30.0,1
3371,3371,3371,3371,3371,3371,3371,3371,3371,3371,41.6,20.8,1019.0,14.9,6.5,15.0,52.0,33.1,1
3372,3372,3372,3372,3372,3372,3372,3372,3372,3372,43.3,24.9,1017.7,14.9,5.1,12.0,53.1,37.0,1
3373,3373,3373,3373,3373,3373,3373,3373,3373,3373,45.0,31.6,1016.9,11.4,4.2,12.0,54.0,37.0,2
3374,3374,3374,3374,3374,3374,3374,3374,3374,3374,46.0,32.3,1014.6,11.1,7.5,14.0,50.0,42.1,2
3375,3375,3375,3375,3375,3375,3375,3375,3375,3375,46.0,31.7,1017.4,10.3,2.1,10.1,60.1,37.9,1
3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,47.4,32.4,1014.8,11.1,5.2,15.9,62.1,35.1,1
3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,52.9,41.2,1006.9,9.8,13.2,20.0,64.9,45.0,2
3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,50.3,35.6,1008.7,11.9,4.5,18.1,64.9,39.0,1
3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,50.8,43.6,1003.0,5.7,9.4,15.0,63.0,46.0,2
3380,3380,3380,3380,3380,3380,3380,3380,3380,3380,52.4,50.2,999.0,4.4,8.0,18.1,62.1,48.9,2
3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,52.1,44.6,983.5,7.8,9.6,18.1,61.0,48.0,2
3382,3382,3382,3382,3382,3382,3382,3382,3382,3382,41.9,37.2,994.4,9.2,10.9,20.0,50.0,37.0,2
3383,3383,3383,3383,3383,3383,3383,3383,3383,3383,42.0,29.5,1019.3,12.8,6.4,12.0,55.9,30.9,1
3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,47.8,26.7,1019.2,14.0,4.8,18.1,61.0,37.9,1
3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,50.7,35.1,1017.2,12.8,7.7,15.9,55.9,46.9,1
3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,45.1,33.2,1018.4,11.1,8.1,14.0,53.1,39.0,2
3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,46.1,30.5,1019.5,11.5,4.2,8.0,62.1,30.9,1
3388,3388,3388,3388,3388,3388,3388,3388,3388,3388,50.7,34.5,1021.9,12.1,6.8,12.0,63.0,39.0,1
3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,49.1,36.0,1022.5,13.8,4.6,19.0,66.9,35.1,1
3390,3390,3390,3390,3390,3390,3390,3390,3390,3390,52.7,38.4,1018.5,13.7,3.3,15.0,69.1,37.9,1
3391,3391,3391,3391,3391,3391,3391,3391,3391,3391,55.7,39.5,1016.2,10.9,3.7,10.1,75.9,39.9,1
3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,64.0,41.3,1017.2,11.9,6.2,14.0,82.0,48.0,1
3393,3393,3393,3393,3393,3393,3393,3393,3393,3393,68.6,47.7,1013.2,12.6,8.2,12.0,84.0,54.0,1
3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,65.0,44.5,1013.1,12.8,6.3,22.0,80.1,52.0,1
3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,64.4,47.0,1010.9,12.9,5.7,13.0,75.0,55.0,2
3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,56.5,44.4,1010.8,13.6,7.4,15.0,70.0,46.0,2
3397,3397,3397,3397,3397,3397,3397,3397,3397,3397,57.1,43.2,1004.6,14.4,6.8,18.1,64.9,50.0,2
3398,3398,3398,3398,3398,3398,3398,3398,3398,3398,46.6,33.5,1008.6,13.0,4.9,18.1,57.9,33.1,1
3399,3399,3399,3399,3399,3399,3399,3399,3399,3399,49.9,40.6,999.3,9.0,9.9,14.0,57.0,46.9,2
3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,44.2,36.3,1012.7,11.4,10.8,15.0,52.0,36.0,2
3401,3401,3401,3401,3401,3401,3401,3401,3401,3401,44.0,30.6,1027.7,12.3,4.9,10.1,54.0,34.0,1
3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,47.2,30.5,1025.6,12.8,8.1,10.1,53.1,42.1,1
3403,3403,3403,3403,3403,3403,3403,3403,3403,3403,47.1,32.8,1019.0,13.8,5.6,8.0,57.0,41.0,1
3404,3404,3404,3404,3404,3404,3404,3404,3404,3404,50.9,40.5,1011.9,12.0,9.3,15.9,57.0,44.1,2
3405,3405,3405,3405,3405,3405,3405,3405,3405,3405,40.9,22.3,1023.5,14.0,6.9,13.0,55.9,27.0,1
3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,51.6,34.5,1019.7,14.9,9.1,18.1,66.0,41.0,1
3407,3407,3407,3407,3407,3407,3407,3407,3407,3407,58.7,41.6,1014.9,14.9,5.1,10.1,75.0,44.1,1
3408,3408,3408,3408,3408,3408,3408,3408,3408,3408,62.6,46.1,1010.7,12.8,6.0,10.1,72.0,55.0,1
3409,3409,3409,3409,3409,3409,3409,3409,3409,3409,62.2,56.9,1010.9,6.7,3.1,8.0,69.1,55.0,1
3410,3410,3410,3410,3410,3410,3410,3410,3410,3410,59.2,39.1,1017.4,12.0,11.1,14.0,69.1,51.1,2
3411,3411,3411,3411,3411,3411,3411,3411,3411,3411,54.0,33.9,1020.7,14.3,3.3,10.1,68.0,43.0,1
3412,3412,3412,3412,3412,3412,3412,3412,3412,3412,59.0,38.0,1019.8,14.9,3.6,7.0,71.1,52.0,1
3413,3413,3413,3413,3413,3413,3413,3413,3413,3413,54.5,40.6,1015.2,13.7,4.1,13.0,71.1,46.9,2
3414,3414,3414,3414,3414,3414,3414,3414,3414,3414,54.5,45.3,1012.2,10.4,3.9,10.1,71.1,46.9,2
3415,3415,3415,3415,3415,3415,3415,3415,3415,3415,61.6,44.9,1011.6,14.9,3.6,6.0,78.1,46.9,1
3416,3416,3416,3416,3416,3416,3416,3416,3416,3416,67.1,47.0,1010.5,13.7,5.0,15.0,81.0,54.0,1
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,71.4,50.4,1011.3,14.9,2.9,8.0,91.0,57.0,1
3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,74.5,54.1,1015.3,13.7,5.9,14.0,91.0,60.1,1
3419,3419,3419,3419,3419,3419,3419,3419,3419,3419,74.6,55.7,1017.9,14.9,10.2,18.1,87.1,64.0,1
3420,3420,3420,3420,3420,3420,3420,3420,3420,3420,71.8,60.2,1019.8,12.1,4.7,10.1,81.0,63.0,2
3421,3421,3421,3421,3421,3421,3421,3421,3421,3421,66.2,55.8,1020.9,13.0,5.3,10.1,73.0,59.0,1
3422,3422,3422,3422,3422,3422,3422,3422,3422,3422,67.4,54.7,1016.5,13.4,5.5,15.9,75.9,57.9,1
3423,3423,3423,3423,3423,3423,3423,3423,3423,3423,66.4,60.3,1009.0,12.4,4.2,10.1,77.0,59.0,2
3424,3424,3424,3424,3424,3424,3424,3424,3424,3424,66.2,51.2,1014.0,13.2,5.8,14.0,77.0,55.0,1
3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,64.4,41.4,1020.0,14.2,3.7,10.1,78.1,48.9,1
3426,3426,3426,3426,3426,3426,3426,3426,3426,3426,61.6,42.7,1019.3,14.5,2.3,10.1,75.0,48.0,2
3427,3427,3427,3427,3427,3427,3427,3427,3427,3427,66.4,55.0,1015.2,14.9,4.7,10.1,82.9,57.9,1
3428,3428,3428,3428,3428,3428,3428,3428,3428,3428,72.0,59.9,1008.3,13.3,6.0,14.0,80.1,64.9,1
3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,63.2,40.1,1017.2,14.9,6.5,12.0,75.0,52.0,1
3430,3430,3430,3430,3430,3430,3430,3430,3430,3430,66.5,52.8,1013.4,14.7,6.6,12.0,87.1,54.0,1
3431,3431,3431,3431,3431,3431,3431,3431,3431,3431,67.7,45.5,1016.6,14.9,4.7,14.0,82.0,50.0,1
3432,3432,3432,3432,3432,3432,3432,3432,3432,3432,72.4,52.4,1011.4,14.9,10.8,20.0,84.0,63.0,1
3433,3433,3433,3433,3433,3433,3433,3433,3433,3433,73.6,57.6,1009.1,14.0,6.3,15.0,82.9,63.0,2
3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,62.1,37.9,1018.8,14.9,4.0,12.0,77.0,45.0,1
3435,3435,3435,3435,3435,3435,3435,3435,3435,3435,69.5,49.1,1014.6,14.9,7.2,14.0,87.1,54.0,1
3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,72.6,64.4,1006.8,13.0,8.4,12.0,84.0,62.1,2
3437,3437,3437,3437,3437,3437,3437,3437,3437,3437,72.8,68.0,1002.1,11.9,6.9,15.9,82.0,66.0,2
3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,67.6,59.7,1011.3,13.0,7.0,10.1,75.0,61.0,1
3439,3439,3439,3439,3439,3439,3439,3439,3439,3439,65.2,57.5,1017.1,11.6,7.6,15.9,75.9,57.9,2
3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,71.1,62.9,1014.0,9.2,12.8,22.0,88.0,61.0,2
3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,82.6,70.7,1011.7,11.0,13.3,22.9,96.1,72.0,1
3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,71.8,56.6,1021.2,13.4,8.2,12.0,84.9,59.0,2
3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,66.0,50.5,1022.9,14.9,3.8,12.0,73.9,59.0,2
3444,3444,3444,3444,3444,3444,3444,3444,3444,3444,72.2,60.7,1011.2,12.2,7.1,15.9,91.0,64.0,2
3445,3445,3445,3445,3445,3445,3445,3445,3445,3445,81.1,66.6,1002.7,13.3,7.6,18.1,90.0,72.0,1
3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,75.5,65.6,1005.0,14.4,7.5,14.0,87.1,66.9,1
3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,77.0,64.8,1001.6,12.4,5.6,13.0,86.0,66.0,1
3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,64.0,45.9,1012.5,14.9,9.2,12.0,81.0,51.1,1
3449,3449,3449,3449,3449,3449,3449,3449,3449,3449,68.8,55.2,1008.8,12.0,7.4,14.0,82.9,60.1,2
3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,72.1,65.5,1005.1,8.2,9.1,14.0,79.0,66.0,2
3451,3451,3451,3451,3451,3451,3451,3451,3451,3451,65.6,54.2,1013.3,11.3,7.9,14.0,75.0,57.9,1
3452,3452,3452,3452,3452,3452,3452,3452,3452,3452,66.6,55.1,1013.4,10.6,7.4,15.9,73.9,55.9,1
3453,3453,3453,3453,3453,3453,3453,3453,3453,3453,68.6,54.8,1012.1,14.9,4.9,12.0,82.0,57.9,1
3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,68.3,53.9,1011.2,14.9,6.9,14.0,80.1,55.9,1
3455,3455,3455,3455,3455,3455,3455,3455,3455,3455,69.8,54.2,1011.3,14.5,1.7,10.1,82.9,57.9,1
3456,3456,3456,3456,3456,3456,3456,3456,3456,3456,72.4,56.5,1009.2,12.6,3.6,10.1,82.9,60.1,2
3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,65.6,53.9,1014.6,13.8,5.5,10.1,81.0,55.9,2
3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,63.5,50.6,1017.8,12.9,4.6,10.1,75.0,55.0,1
3459,3459,3459,3459,3459,3459,3459,3459,3459,3459,64.6,50.0,1010.0,12.3,7.8,19.0,73.9,59.0,2
3460,3460,3460,3460,3460,3460,3460,3460,3460,3460,63.9,51.2,1005.4,14.8,5.7,14.0,81.0,53.1,2
3461,3461,3461,3461,3461,3461,3461,3461,3461,3461,65.5,57.5,1003.2,14.0,5.7,14.0,78.1,55.9,2
3462,3462,3462,3462,3462,3462,3462,3462,3462,3462,59.6,45.6,1011.5,12.4,11.1,15.9,69.1,46.9,2
3463,3463,3463,3463,3463,3463,3463,3463,3463,3463,62.2,48.0,1019.2,14.7,7.0,12.0,78.1,48.9,1
3464,3464,3464,3464,3464,3464,3464,3464,3464,3464,67.6,49.5,1020.6,10.8,3.2,8.9,88.0,50.0,1
3465,3465,3465,3465,3465,3465,3465,3465,3465,3465,75.3,56.0,1012.9,14.4,9.3,20.0,90.0,61.0,1
3466,3466,3466,3466,3466,3466,3466,3466,3466,3466,80.0,64.0,1008.4,13.9,9.7,15.9,95.0,66.0,1
3467,3467,3467,3467,3467,3467,3467,3467,3467,3467,82.2,69.0,1007.8,13.6,12.9,22.0,95.0,71.1,1
3468,3468,3468,3468,3468,3468,3468,3468,3468,3468,82.1,70.6,1006.6,11.6,11.2,20.0,91.9,75.0,2
3469,3469,3469,3469,3469,3469,3469,3469,3469,3469,75.7,67.6,1011.0,10.9,10.5,20.0,89.1,64.0,2
3470,3470,3470,3470,3470,3470,3470,3470,3470,3470,72.7,69.3,1011.4,10.9,4.4,12.0,80.1,70.0,2
3471,3471,3471,3471,3471,3471,3471,3471,3471,3471,72.7,68.5,1007.1,7.8,4.9,12.0,82.9,66.9,2
3472,3472,3472,3472,3472,3472,3472,3472,3472,3472,72.1,62.5,1012.1,14.0,5.8,10.1,81.0,64.0,1
3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,70.9,60.3,1016.0,12.0,0.8,8.0,82.9,59.0,1
3474,3474,3474,3474,3474,3474,3474,3474,3474,3474,70.8,57.1,1018.0,12.7,6.1,10.1,80.1,61.0,1
3475,3475,3475,3475,3475,3475,3475,3475,3475,3475,73.0,59.8,1017.1,13.5,7.7,17.1,84.9,63.0,1
3476,3476,3476,3476,3476,3476,3476,3476,3476,3476,73.9,64.3,1014.2,12.7,9.0,25.1,86.0,66.0,2
3477,3477,3477,3477,3477,3477,3477,3477,3477,3477,71.2,65.3,1015.8,11.3,6.5,14.0,80.1,64.9,2
3478,3478,3478,3478,3478,3478,3478,3478,3478,3478,72.5,66.4,1012.5,9.9,5.3,18.1,80.1,66.0,2
3479,3479,3479,3479,3479,3479,3479,3479,3479,3479,73.2,66.5,1012.9,12.5,2.9,8.0,82.0,64.9,2
3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,72.7,66.8,1007.7,11.6,7.4,17.1,82.9,64.9,2
3481,3481,3481,3481,3481,3481,3481,3481,3481,3481,80.2,72.1,1003.1,13.0,10.0,15.9,89.1,75.0,1
3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,70.6,59.0,1012.5,14.0,6.6,14.0,80.1,62.1,1
3483,3483,3483,3483,3483,3483,3483,3483,3483,3483,68.1,52.9,1019.4,13.7,5.6,8.9,78.1,61.0,2
3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,65.5,58.3,1017.5,11.0,7.1,12.0,75.0,60.1,2
3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,73.7,68.3,1014.7,8.9,1.8,8.0,89.1,64.9,1
3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,70.9,65.7,1011.6,10.8,9.2,20.0,89.1,63.0,2
3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,64.8,59.4,1013.1,9.0,4.8,10.1,70.0,60.1,1
3488,3488,3488,3488,3488,3488,3488,3488,3488,3488,67.5,60.0,1014.7,7.2,0.8,5.1,77.0,60.1,1
3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,69.5,60.8,1014.0,8.5,2.0,12.0,79.0,59.0,1
3490,3490,3490,3490,3490,3490,3490,3490,3490,3490,72.5,65.5,1012.5,8.4,6.1,14.0,81.0,66.0,2
3491,3491,3491,3491,3491,3491,3491,3491,3491,3491,75.7,67.5,1009.9,10.9,7.3,13.0,86.0,70.0,2
3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,74.6,60.0,1012.4,12.6,4.1,10.1,89.1,61.0,1
3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,74.6,61.2,1010.9,13.3,6.0,15.0,86.0,66.0,2
3494,3494,3494,3494,3494,3494,3494,3494,3494,3494,74.1,66.4,1009.1,11.0,6.4,13.0,84.9,64.9,2
3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,75.6,61.3,1013.7,13.9,3.8,10.1,89.1,63.0,1
3496,3496,3496,3496,3496,3496,3496,3496,3496,3496,77.6,64.9,1012.4,12.3,5.0,12.0,88.0,70.0,1
3497,3497,3497,3497,3497,3497,3497,3497,3497,3497,73.4,67.3,1008.7,10.7,10.4,20.0,84.0,66.0,2
3498,3498,3498,3498,3498,3498,3498,3498,3498,3498,72.6,67.8,1009.7,9.3,5.8,13.0,82.9,68.0,2
3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,77.3,70.1,1013.1,9.3,2.1,7.0,87.1,70.0,1
3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,79.5,69.3,1013.4,11.4,1.2,6.0,93.0,71.1,1
3501,3501,3501,3501,3501,3501,3501,3501,3501,3501,81.9,66.2,1012.5,12.5,2.0,6.0,93.9,69.1,1
3502,3502,3502,3502,3502,3502,3502,3502,3502,3502,81.1,71.5,1011.8,13.3,6.0,15.9,91.9,69.1,1
3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,80.4,71.7,1011.0,11.7,6.4,15.0,89.1,73.9,2
3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,74.0,68.1,1013.0,9.9,4.7,12.0,88.0,64.9,2
3505,3505,3505,3505,3505,3505,3505,3505,3505,3505,81.3,71.3,1010.9,9.3,2.1,10.1,96.1,70.0,1
3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,80.4,70.7,1011.9,11.6,3.6,8.0,90.0,71.1,1
3507,3507,3507,3507,3507,3507,3507,3507,3507,3507,81.0,71.2,1014.4,11.6,4.6,10.1,90.0,73.0,1
3508,3508,3508,3508,3508,3508,3508,3508,3508,3508,79.0,68.8,1014.0,12.4,4.9,8.0,88.0,69.1,1
3509,3509,3509,3509,3509,3509,3509,3509,3509,3509,80.8,70.9,1013.1,11.1,1.9,8.9,89.1,71.1,1
3510,3510,3510,3510,3510,3510,3510,3510,3510,3510,83.0,71.5,1011.1,9.5,2.0,6.0,97.0,71.1,1
3511,3511,3511,3511,3511,3511,3511,3511,3511,3511,73.1,64.3,1013.4,10.8,6.0,14.0,93.0,64.0,2
3512,3512,3512,3512,3512,3512,3512,3512,3512,3512,78.6,69.8,1011.9,10.7,2.4,8.9,93.9,69.1,2
3513,3513,3513,3513,3513,3513,3513,3513,3513,3513,81.4,71.8,1011.9,11.4,4.2,10.1,91.9,73.0,1
3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,76.3,64.6,1015.6,14.0,4.3,10.1,84.9,68.0,1
3515,3515,3515,3515,3515,3515,3515,3515,3515,3515,76.7,61.9,1014.0,14.3,4.6,10.1,90.0,64.9,1
3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,78.7,62.8,1011.3,13.2,5.7,14.0,90.0,66.9,1
3517,3517,3517,3517,3517,3517,3517,3517,3517,3517,78.5,65.8,1010.4,13.5,7.3,14.0,89.1,71.1,1
3518,3518,3518,3518,3518,3518,3518,3518,3518,3518,79.2,70.4,1010.6,11.2,6.3,12.0,84.9,73.0,1
3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,72.5,60.7,1016.1,13.2,8.2,12.0,82.9,64.9,1
3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,67.2,57.1,1019.0,10.8,4.2,10.1,75.0,57.0,1
3521,3521,3521,3521,3521,3521,3521,3521,3521,3521,65.4,59.6,1014.4,9.2,5.1,10.1,72.0,62.1,2
3522,3522,3522,3522,3522,3522,3522,3522,3522,3522,63.3,55.1,1013.8,11.1,7.1,15.0,72.0,57.0,1
3523,3523,3523,3523,3523,3523,3523,3523,3523,3523,58.7,51.1,1014.8,12.0,5.1,14.0,73.0,50.0,2
3524,3524,3524,3524,3524,3524,3524,3524,3524,3524,65.5,54.4,1013.6,12.9,3.8,7.0,75.9,55.0,1
3525,3525,3525,3525,3525,3525,3525,3525,3525,3525,71.8,58.9,1008.8,14.2,6.8,12.0,90.0,61.0,1
3526,3526,3526,3526,3526,3526,3526,3526,3526,3526,78.6,66.6,1006.9,9.0,2.5,10.1,93.9,66.0,1
3527,3527,3527,3527,3527,3527,3527,3527,3527,3527,79.5,68.8,1005.0,11.8,5.3,10.1,89.1,73.9,2
3528,3528,3528,3528,3528,3528,3528,3528,3528,3528,74.6,63.3,1003.1,12.3,6.1,14.0,84.9,70.0,2
3529,3529,3529,3529,3529,3529,3529,3529,3529,3529,64.6,51.7,1016.0,13.3,4.9,13.0,77.0,54.0,1
3530,3530,3530,3530,3530,3530,3530,3530,3530,3530,71.0,56.4,1013.9,12.2,3.4,8.0,86.0,62.1,1
3531,3531,3531,3531,3531,3531,3531,3531,3531,3531,76.8,65.6,1007.9,14.4,7.4,15.0,90.0,66.9,1
3532,3532,3532,3532,3532,3532,3532,3532,3532,3532,78.0,68.5,1006.2,13.8,7.5,14.0,84.0,72.0,2
3533,3533,3533,3533,3533,3533,3533,3533,3533,3533,71.2,62.7,1017.1,11.9,5.4,10.1,79.0,64.9,2
3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,72.2,66.0,1015.3,9.8,7.5,14.0,82.0,62.1,2
3535,3535,3535,3535,3535,3535,3535,3535,3535,3535,70.3,62.8,1014.8,10.5,3.7,8.0,81.0,62.1,2
3536,3536,3536,3536,3536,3536,3536,3536,3536,3536,74.0,60.3,1018.8,11.2,2.7,7.0,88.0,63.0,1
3537,3537,3537,3537,3537,3537,3537,3537,3537,3537,75.7,64.8,1018.5,12.3,3.4,10.1,87.1,64.9,1
3538,3538,3538,3538,3538,3538,3538,3538,3538,3538,77.9,65.6,1012.7,13.3,5.1,10.1,89.1,68.0,2
3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,69.5,56.1,1015.8,12.8,8.0,12.0,82.9,59.0,1
3540,3540,3540,3540,3540,3540,3540,3540,3540,3540,63.6,49.8,1019.9,14.0,4.3,8.0,80.1,54.0,1
3541,3541,3541,3541,3541,3541,3541,3541,3541,3541,66.5,55.9,1018.3,11.6,4.0,11.1,80.1,55.9,1
3542,3542,3542,3542,3542,3542,3542,3542,3542,3542,69.0,57.7,1013.4,12.0,6.7,14.0,82.0,59.0,1
3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,68.9,61.8,1004.7,8.1,9.6,13.0,78.1,64.9,2
3544,3544,3544,3544,3544,3544,3544,3544,3544,3544,67.9,58.1,1009.6,8.2,2.0,6.0,81.0,53.1,1
3545,3545,3545,3545,3545,3545,3545,3545,3545,3545,63.5,49.5,1017.9,14.5,8.0,12.0,75.0,55.9,2
3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,58.6,49.5,1019.9,11.7,3.0,6.0,75.0,46.0,2
3547,3547,3547,3547,3547,3547,3547,3547,3547,3547,64.1,53.8,1017.0,13.4,4.8,14.0,75.0,53.1,1
3548,3548,3548,3548,3548,3548,3548,3548,3548,3548,66.3,58.5,1014.0,10.9,6.2,14.0,78.1,55.9,1
3549,3549,3549,3549,3549,3549,3549,3549,3549,3549,68.8,64.3,1008.3,8.8,7.5,12.0,77.0,66.0,2
3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,62.2,52.0,1012.5,11.8,5.7,12.0,73.9,48.9,2
3551,3551,3551,3551,3551,3551,3551,3551,3551,3551,69.7,59.2,1011.4,12.8,7.9,18.1,86.0,57.9,1
3552,3552,3552,3552,3552,3552,3552,3552,3552,3552,72.1,67.6,1007.0,9.1,10.1,15.9,80.1,69.1,2
3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,79.0,71.9,1001.1,11.1,10.9,17.1,90.0,75.0,1
3554,3554,3554,3554,3554,3554,3554,3554,3554,3554,63.5,50.0,1013.2,11.6,6.5,11.1,77.0,54.0,1
3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,62.8,50.1,1017.3,14.9,2.2,12.0,75.0,55.0,1
3556,3556,3556,3556,3556,3556,3556,3556,3556,3556,57.6,42.2,1024.5,11.8,6.3,12.0,69.1,44.1,1
3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,57.8,40.1,1021.3,13.2,4.8,15.9,72.0,43.0,1
3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,61.9,43.5,1009.6,13.5,6.4,10.1,77.0,48.9,1
3559,3559,3559,3559,3559,3559,3559,3559,3559,3559,54.4,36.0,1015.1,12.1,12.2,18.1,72.0,46.0,2
3560,3560,3560,3560,3560,3560,3560,3560,3560,3560,48.5,26.9,1025.1,14.9,3.8,13.0,66.9,35.1,1
3561,3561,3561,3561,3561,3561,3561,3561,3561,3561,53.7,33.3,1022.2,14.9,6.9,14.0,68.0,43.0,1
3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,60.1,41.2,1016.6,14.9,7.3,13.0,79.0,48.9,1
3563,3563,3563,3563,3563,3563,3563,3563,3563,3563,66.7,51.0,1011.0,14.9,3.3,10.1,88.0,51.1,1
3564,3564,3564,3564,3564,3564,3564,3564,3564,3564,60.9,40.8,1017.9,13.7,8.0,14.0,82.9,46.0,1
