,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NO2(GT)
1892,1892,1892,1892,1892,1892,1892,1892,2.75,1151.75,301.0,13.468915169173602,1099.25,129.0,907.75,1706.0,954.0,28.549999713898,25.849999904633,0.9931449552898524,102.5
1893,1893,1893,1893,1893,1893,1893,1893,1.7,1026.25,130.0,12.323413544360884,1060.75,133.0,981.5,1563.75,814.25,29.575000286102,18.875,0.7691896267348298,115.0
1894,1894,1894,1894,1894,1894,1894,1894,1.7,1039.25,130.0,12.156067689808504,1055.0,131.0,965.5,1589.5,844.5,27.974999904633,23.175000190735,0.8612668146666449,117.0
1895,1895,1895,1895,1895,1895,1895,1895,2.1,1147.75,101.5,12.49907422494975,1066.75,133.0,887.25,1789.75,955.5,23.625,40.950000762939,1.1785865503976312,105.0
1896,1896,1896,1896,1896,1896,1896,1896,2.2,1176.25,130.0,13.903862790799815,1113.5,141.0,842.75,1805.25,1102.0,21.450000286102,48.099999427795,1.214835433655593,114.0
1897,1897,1897,1897,1897,1897,1897,1897,1.8,1099.75,112.5,11.369254997979782,1027.5,112.0,899.75,1710.25,993.75,22.074999809265,44.125000953674,1.157299993816374,103.0
1898,1898,1898,1898,1898,1898,1898,1898,1.8,1081.25,130.0,10.393723551242587,992.25,147.0,958.5,1679.75,935.25,20.200000286102,47.175000190735,1.104325158180286,119.0
1899,1899,1899,1899,1899,1899,1899,1899,0.9,976.0,112.5,7.0327076104073925,858.25,104.0,1069.75,1547.25,838.5,20.02499961853,47.624999046326,1.1030097052273005,102.0
1900,1900,1900,1900,1900,1900,1900,1900,1.0,978.75,76.5,7.009743443406673,857.25,97.0,1081.75,1546.0,796.5,19.799999713898,46.824999809265,1.0696640393087309,96.0
1901,1901,1901,1901,1901,1901,1901,1901,2.0,1092.25,101.5,11.2777540500341,1024.25,128.0,937.0,1706.25,968.0,19.60000038147,47.0,1.060593322935068,109.0
1902,1902,1902,1902,1902,1902,1902,1902,1.8,1043.5,130.0,9.177252009319158,946.25,138.0,1008.5,1593.5,885.75,19.324999809265,46.324999809265,1.0278777988633558,119.0
1903,1903,1903,1903,1903,1903,1903,1903,1.1,940.25,76.5,6.810174913240995,848.5,93.0,1090.5,1508.75,763.5,18.525000095367,48.700000762939,1.028649681401833,103.0
1904,1904,1904,1904,1904,1904,1904,1904,0.6,892.0,73.0,5.066115597584205,766.75,71.0,1180.0,1466.0,656.75,17.974999904633,51.449999809265,1.0503928260369817,84.0
1905,1905,1905,1905,1905,1905,1905,1905,0.3,838.25,79.5,3.372740490853204,674.75,104.25,1301.5,1389.75,540.25,17.949999809265,50.800000190735,1.035517141228996,86.05000000000001
1906,1906,1906,1906,1906,1906,1906,1906,1.0,853.25,81.0,4.303271193472167,727.25,44.0,1179.25,1417.25,621.0,17.650000572205,51.875,1.037932758112127,59.0
1907,1907,1907,1907,1907,1907,1907,1907,0.6499999999999999,737.75,25.5,1.5011998526432342,544.75,18.0,1562.0,1265.75,449.5,17.674999713898,49.749999046326,0.9969613932219504,29.0
1908,1908,1908,1908,1908,1908,1908,1908,0.1,762.0,73.0,1.9618360818315304,581.25,41.0,1587.75,1276.5,434.0,17.925000190735,46.10000038147,0.9382565685182426,45.0
1909,1909,1909,1909,1909,1909,1909,1909,0.5,840.75,76.5,4.045717310202204,713.25,84.0,1293.0,1356.0,558.75,18.375,43.925001144409,0.9192360934806854,80.0
1910,1910,1910,1910,1910,1910,1910,1910,0.6,842.5,73.0,4.014000425351457,711.5,77.0,1303.25,1343.0,547.75,18.875,42.075000762939,0.9081009554635582,77.0
1911,1911,1911,1911,1911,1911,1911,1911,0.5,841.0,73.0,4.045717310202204,713.25,73.0,1326.25,1329.5,524.5,19.175000190735,39.699999809265,0.8728011950778813,68.0
1912,1912,1912,1912,1912,1912,1912,1912,0.7,862.33333333333,73.0,4.18131561569344,720.66666666667,72.0,1329.3333333333,1335.0,522.33333333333,20.799999872843,36.56666692098,0.8878495252495079,66.0
1913,1913,1913,1913,1913,1913,1913,1913,0.7,868.75,73.0,4.534166508860511,739.5,77.0,1296.0,1366.25,535.0,21.349999904633,35.75,0.8974695862226214,70.0
1914,1914,1914,1914,1914,1914,1914,1914,0.9,894.0,73.0,5.966830785143947,810.25,82.0,1204.25,1420.5,584.75,21.825000286102,34.85000038147,0.9003612978928338,74.0
1915,1915,1915,1915,1915,1915,1915,1915,0.7,844.25,73.0,4.838557223582978,755.25,67.0,1283.5,1350.25,520.75,22.824999809265,31.400000095367,0.8615214379864098,64.0
1916,1916,1916,1916,1916,1916,1916,1916,0.4,822.75,73.0,3.7949708199494,699.25,59.0,1381.75,1311.0,493.0,22.875,31.325000286102,0.8620431673220605,60.0
1917,1917,1917,1917,1917,1917,1917,1917,0.5,842.75,73.0,4.150678149020288,719.0,61.0,1353.0,1330.25,500.5,22.900000095367,30.700000286102,0.8461101215188049,63.0
1918,1918,1918,1918,1918,1918,1918,1918,0.6,865.25,73.0,5.061121320382599,766.5,76.0,1279.0,1368.5,559.25,23.800000190735,29.22500038147,0.84994505953232,75.0
1919,1919,1919,1919,1919,1919,1919,1919,0.6,872.75,73.0,5.576097817863698,791.75,73.0,1246.5,1396.75,589.25,23.150000095367,30.175000190735,0.844180918011677,79.0
1920,1920,1920,1920,1920,1920,1920,1920,0.8,899.25,76.5,5.807066327844245,802.75,87.0,1220.75,1425.75,596.25,22.400000095367,31.27499961853,0.8364757239885345,83.0
1921,1921,1921,1921,1921,1921,1921,1921,1.0,921.0,76.5,6.969633229266807,855.5,98.0,1163.0,1437.25,680.5,21.675000190735,32.22500038147,0.8250367711978566,93.0
1922,1922,1922,1922,1922,1922,1922,1922,1.2,937.25,101.5,7.856513903479742,893.25,123.0,1106.0,1463.25,782.75,20.800000190735,33.199999809265,0.8061058641774063,112.0
1923,1923,1923,1923,1923,1923,1923,1923,1.0,900.5,112.5,6.484888375798436,834.0,102.0,1177.0,1407.75,737.75,20.10000038147,35.02499961853,0.8149145206610867,103.0
1924,1924,1924,1924,1924,1924,1924,1924,1.3,954.5,131.5,8.456172338200984,917.75,102.0,1056.25,1510.75,761.5,19.47500038147,36.875,0.825762662305833,93.0
1925,1925,1925,1925,1925,1925,1925,1925,2.7,1064.5,130.0,13.68183720827334,1106.25,142.0,896.75,1707.0,928.5,19.025000095367,38.22500038147,0.8326585975343254,112.0
1926,1926,1926,1926,1926,1926,1926,1926,2.7,1035.25,130.0,13.781177484066122,1109.5,148.0,907.0,1652.25,1043.75,18.5,39.449999809265,0.8319845827533373,125.0
1927,1927,1927,1927,1927,1927,1927,1927,1.6,956.0,112.5,9.132251648807031,944.5,107.0,1030.0,1508.75,892.0,17.824999809265,41.724999427795,0.8439646186549213,107.0
1928,1928,1928,1928,1928,1928,1928,1928,0.6,868.75,73.0,6.512662727014059,835.25,61.0,1078.0,1436.75,806.75,19.199999809265,42.0,0.9247860431557966,76.0
1929,1929,1929,1929,1929,1929,1929,1929,0.3,830.75,79.5,6.226288271009065,822.25,104.25,1085.25,1418.0,709.5,17.800000190735,44.800000190735,0.9047580255733172,86.05000000000001
1930,1930,1930,1930,1930,1930,1930,1930,0.95,815.25,151.0,5.201753846972903,773.5,43.0,1113.0,1374.0,711.75,17.049999713898,47.650000572205,0.9184570627170738,55.0
1931,1931,1931,1931,1931,1931,1931,1931,0.1,780.5,73.0,3.145131870638927,661.0,25.0,1271.0,1299.0,567.5,17.199999809265,47.175000190735,0.9178420100121036,37.0
1932,1932,1932,1932,1932,1932,1932,1932,0.1,780.75,73.0,2.888861845804453,645.0,32.0,1295.0,1319.75,575.25,17.275000095367,47.550000190735,0.9294692224742198,45.0
1933,1933,1933,1933,1933,1933,1933,1933,0.2,827.5,73.0,3.637401245814188,690.25,48.0,1262.75,1353.25,658.0,18.599999904633,44.22500038147,0.9384614450197696,61.0
1934,1934,1934,1934,1934,1934,1934,1934,0.3,802.75,73.0,2.737271431364029,635.25,60.0,1417.0,1272.25,537.0,20.200000286102,37.75,0.8836942141548358,67.0
1935,1935,1935,1935,1935,1935,1935,1935,0.3,810.75,73.0,3.015836303435833,653.0,52.0,1411.0,1269.25,486.25,22.02499961853,31.875000953674,0.8334947551146107,60.0
1936,1936,1936,1936,1936,1936,1936,1936,0.4,844.0,73.0,3.728970700643424,695.5,58.0,1352.5,1292.25,507.0,25.549999713898,25.85000038147,0.8338586365270789,64.0
1937,1937,1937,1937,1937,1937,1937,1937,0.3,833.25,73.0,3.7597093215051673,697.25,54.0,1360.75,1294.0,496.25,27.47500038147,22.849999904633,0.8249124489361483,64.0
1938,1938,1938,1938,1938,1938,1938,1938,0.3,831.5,73.0,4.150678149020288,719.0,52.0,1318.25,1298.75,501.5,28.724999904633,20.675000190735,0.8023792688442604,59.0
1939,1939,1939,1939,1939,1939,1939,1939,0.1,771.25,73.0,2.6004452699114715,626.25,34.0,1501.5,1210.0,429.75,29.074999809265,19.624999523163,0.777128348815189,41.0
1940,1940,1940,1940,1940,1940,1940,1940,0.1,783.0,73.0,2.764223257292404,637.0,41.0,1498.0,1215.25,438.75,29.775000095367,18.424999713898,0.7594999636954076,46.0
1941,1941,1941,1941,1941,1941,1941,1941,0.2,814.5,73.0,4.215127711803245,722.5,41.0,1378.0,1255.75,470.75,32.0,15.025000095367,0.7027947055260948,46.0
1942,1942,1942,1942,1942,1942,1942,1942,0.6,911.75,73.0,6.160982751377795,819.25,65.0,1224.25,1367.75,589.0,30.275000095367,17.049999713898,0.7231867791330457,77.0
1943,1943,1943,1943,1943,1943,1943,1943,0.5,894.25,73.0,5.201753846972903,773.5,65.0,1239.0,1339.0,597.75,31.700000286102,16.200000286102,0.7450310700847362,83.0
1944,1944,1944,1944,1944,1944,1944,1944,0.9,962.75,73.0,7.652875824367053,884.75,84.0,1101.5,1447.25,695.0,29.199999809265,19.60000038147,0.7817337830413832,90.0
1945,1945,1945,1945,1945,1945,1945,1945,1.1,990.25,76.5,8.750411205541294,929.5,89.0,1045.0,1505.75,738.75,27.449999809265,23.800000190735,0.8579612720385398,95.0
1946,1946,1946,1946,1946,1946,1946,1946,1.3,1024.75,112.5,10.0567841665389,979.75,114.0,986.25,1590.75,890.75,25.000000476837,26.925000190735,0.8408201199206758,113.0
1947,1947,1947,1947,1947,1947,1947,1947,1.5,996.5,130.0,9.81050275234866,970.5,127.0,993.25,1573.0,929.5,23.624999523163,30.099999427795,0.866311424250357,128.0
1948,1948,1948,1948,1948,1948,1948,1948,1.2,975.5,101.5,8.406516914528089,915.75,117.0,1043.75,1514.75,880.0,22.27499961853,33.574999809265,0.8912653401947628,117.0
1949,1949,1949,1949,1949,1949,1949,1949,0.4,877.75,73.0,5.410637002211207,783.75,46.0,1180.5,1406.75,609.75,21.375,36.875,0.927113834388962,64.0
1950,1950,1950,1950,1950,1950,1950,1950,0.2,835.5,66.0,4.307931854750126,727.5,16.0,1213.25,1353.25,518.25,20.624999523163,39.949999809265,0.9597298881188318,28.0
1951,1951,1951,1951,1951,1951,1951,1951,0.3,854.75,73.0,4.760453559847538,751.25,27.0,1107.0,1418.25,663.5,19.724999904633,43.150000572205,0.9811983281006414,46.0
1952,1952,1952,1952,1952,1952,1952,1952,0.55,759.25,47.0,2.0561208705238205,588.25,4.0,1322.75,1286.0,515.25,19.724999904633,42.375,0.9635754021298266,8.0
1953,1953,1953,1953,1953,1953,1953,1953,0.3,738.25,41.0,1.433460539614641,539.0,25.5,1420.5,1256.75,476.75,18.85000038147,45.02499961853,0.9702755383029292,27.5
1954,1954,1954,1954,1954,1954,1954,1954,0.6499999999999999,735.75,35.5,1.3104137735492911,528.25,19.0,1450.5,1254.25,476.75,18.700000286102,45.39999961853,0.9693551695017943,32.0
1955,1955,1955,1955,1955,1955,1955,1955,0.8,764.5,151.0,2.3394161950867094,608.5,48.0,1303.5,1318.75,581.0,16.425000190735,52.375,0.9708625240337624,57.0
1956,1956,1956,1956,1956,1956,1956,1956,0.5,909.25,144.0,6.484888375798436,834.0,82.0,1031.25,1526.5,762.5,16.64999961853,52.050001144409,0.9785190284802668,60.0
1957,1957,1957,1957,1957,1957,1957,1957,1.6,1107.5,108.0,14.181597642991733,1122.5,167.0,803.75,1801.25,1111.25,17.39999961853,50.85000038147,1.0017373788858146,83.0
1958,1958,1958,1958,1958,1958,1958,1958,3.6,1251.5,289.0,22.66692259986786,1368.75,248.0,681.0,2119.5,1390.25,19.299999713898,45.97500038147,1.018547319243402,129.0
1959,1959,1959,1959,1959,1959,1959,1959,2.2,1174.75,211.5,16.256486172925445,1187.5,213.0,790.25,1901.0,1250.5,20.949999809265,43.599999427795,1.0683107220074397,137.0
1960,1960,1960,1960,1960,1960,1960,1960,1.6,1111.25,172.0,14.104214213178958,1120.0,161.0,838.75,1790.0,1140.5,25.625,33.25,1.0773086093771862,121.0
1961,1961,1961,1961,1961,1961,1961,1961,1.4,1044.0,130.0,12.55786319242134,1068.75,144.0,889.0,1682.5,942.0,28.875,26.02499961853,1.0187718434321351,123.0
1962,1962,1962,1962,1962,1962,1962,1962,1.4,1017.75,101.5,13.122210701282372,1087.75,127.0,908.5,1677.0,794.5,30.300000190735,22.824999332428,0.9695184895691824,120.0
1963,1963,1963,1963,1963,1963,1963,1963,1.5,1060.25,101.5,14.150622610386955,1121.5,116.0,862.5,1720.75,836.25,30.89999961853,24.39999961853,1.0724222024091865,119.0
1964,1964,1964,1964,1964,1964,1964,1964,1.3,1071.0,101.5,13.788831731961718,1109.75,124.0,863.5,1733.25,846.75,30.5,26.249999523163,1.1277807806276232,121.0
1965,1965,1965,1965,1965,1965,1965,1965,1.2,1006.0,112.5,12.13431191456227,1054.25,115.0,920.75,1635.5,768.75,30.650000095367,23.425000667572,1.0150402831657948,111.0
1966,1966,1966,1966,1966,1966,1966,1966,1.8,1104.25,130.0,15.71027436796261,1170.75,150.0,827.25,1803.25,968.0,28.050000190735,29.825000286102,1.1132283838523127,128.0
1967,1967,1967,1967,1967,1967,1967,1967,3.0,1196.25,211.5,21.423409708469578,1335.5,221.0,739.0,1971.0,1157.25,26.924999713898,32.22500038147,1.1267046965462375,159.0
1968,1968,1968,1968,1968,1968,1968,1968,3.5,1243.0,211.5,25.00579678945213,1429.25,227.0,687.0,2092.5,1366.75,26.025000572205,34.625000953674,1.1485341122384116,161.0
1969,1969,1969,1969,1969,1969,1969,1969,2.4,1123.75,127.5,16.619513457363613,1198.5,156.0,794.25,1857.5,1101.25,24.525000095367,37.724999427795,1.1454359405349863,116.0
1970,1970,1970,1970,1970,1970,1970,1970,1.1,1020.25,76.5,10.687269183772557,1003.0,97.0,904.0,1716.0,916.25,21.724999904633,46.89999961853,1.2043836990152903,96.0
1971,1971,1971,1971,1971,1971,1971,1971,0.8,1034.75,73.0,7.486888715241108,877.75,78.0,976.75,1694.0,824.5,19.25,68.775001525879,1.518995774330167,69.0
1972,1972,1972,1972,1972,1972,1972,1972,0.4,986.25,73.0,5.344026303872138,780.5,60.0,1063.25,1632.5,693.25,17.624999523163,81.575000762939,1.6296482454238124,58.0
1973,1973,1973,1973,1973,1973,1973,1973,0.6,1017.25,73.0,6.4904391973140605,834.25,61.0,986.0,1675.75,734.0,17.800000190735,80.27499961853,1.621193076976378,59.0
1974,1974,1974,1974,1974,1974,1974,1974,0.3,922.25,73.0,4.731304485603308,749.75,46.0,1084.5,1585.25,684.75,18.599999904633,75.749998092651,1.6074268413134862,45.0
1975,1975,1975,1975,1975,1975,1975,1975,0.6499999999999999,830.0,59.5,2.878385872658079,644.33333333333,17.0,1235.0,1487.0,524.0,19.60000038147,68.433331807454,1.54425393151459,23.0
1976,1976,1976,1976,1976,1976,1976,1976,0.6499999999999999,804.5,59.5,1.9852302955998733,583.0,18.0,1338.5,1493.5,526.75,17.974999904633,76.449998855591,1.560787767660741,26.0
1977,1977,1977,1977,1977,1977,1977,1977,0.45,760.25,31.0,1.0631526949621053,505.25,18.5,1527.0,1413.25,451.75,17.300000190735,77.150001525879,1.5104152195231877,28.5
1978,1978,1978,1978,1978,1978,1978,1978,0.6499999999999999,782.75,59.5,1.31322175102388,528.5,16.0,1437.0,1434.5,465.75,16.5,82.25,1.5318242518223646,24.0
1979,1979,1979,1979,1979,1979,1979,1979,0.1,854.0,73.0,2.400843067625029,612.75,39.0,1272.25,1515.25,564.5,16.824999809265,81.299999237061,1.5452135446955504,41.0
1980,1980,1980,1980,1980,1980,1980,1980,0.3,984.75,144.0,6.090566655381708,816.0,107.0,987.0,1677.0,798.5,17.324999809265,78.60000038147,1.5411991347708387,65.0
1981,1981,1981,1981,1981,1981,1981,1981,1.4,1225.0,113.0,12.506416413613422,1067.0,190.0,760.25,1921.5,1102.0,16.925000190735,80.89999961853,1.5472406933276932,94.0
1982,1982,1982,1982,1982,1982,1982,1982,2.7,1313.0,131.0,19.512346483092777,1282.75,236.0,671.0,2179.5,1298.5,17.099999427795,79.75,1.541986087329396,100.0
1983,1983,1983,1983,1983,1983,1983,1983,2.3,1199.0,182.5,15.235887077766897,1156.0,227.0,758.0,1958.0,1272.0,18.5,70.300001144409,1.4825986667293716,103.0
1984,1984,1984,1984,1984,1984,1984,1984,1.8,1182.0,182.5,12.040228960945882,1051.0,211.0,828.75,1869.75,1205.5,19.574999809265,66.675001144409,1.5022724790095467,89.0
1985,1985,1985,1985,1985,1985,1985,1985,1.6,1173.0,113.0,12.374538402775087,1062.5,201.0,813.5,1904.5,1218.25,20.425000667572,63.075000762939,1.4969275804317623,86.0
1986,1986,1986,1986,1986,1986,1986,1986,1.9,1258.75,113.0,15.94571743631389,1178.0,191.0,721.75,2059.5,1366.5,21.625,61.800000190735,1.577454120985489,89.0
1987,1987,1987,1987,1987,1987,1987,1987,2.5,1263.0,113.0,15.702182283122928,1170.5,192.0,759.25,2029.25,1290.25,24.0,49.300001144409,1.4509499764670462,88.0
1988,1988,1988,1988,1988,1988,1988,1988,1.6,1155.75,72.5,13.484076653735867,1099.75,143.0,800.0,1883.75,1175.0,25.699999809265,43.824999809265,1.426218391979452,73.0
1989,1989,1989,1989,1989,1989,1989,1989,1.5,1166.75,72.5,12.447730384733632,1065.0,148.0,807.5,1886.25,1138.5,24.599999904633,47.500000953674,1.4486551025766354,78.0
1990,1990,1990,1990,1990,1990,1990,1990,2.5,1277.5,113.0,17.094871128341516,1212.75,183.0,732.75,2040.75,1292.5,24.800000190735,47.400000572205,1.4628209744062892,95.0
1991,1991,1991,1991,1991,1991,1991,1991,3.6,1341.75,182.5,21.990029094760025,1350.75,216.0,657.25,2200.75,1419.25,23.749999523163,50.474999427795,1.4635893757517289,109.0
1992,1992,1992,1992,1992,1992,1992,1992,3.5,1352.75,113.0,19.85089135668633,1292.25,184.0,683.25,2177.75,1325.5,23.049999713898,53.825000762939,1.496834229666982,95.0
1993,1993,1993,1993,1993,1993,1993,1993,4.8,1501.0,131.0,27.884805057911585,1500.5,248.0,588.25,2486.25,1517.25,21.52499961853,65.774997711182,1.668797109675335,101.0
1994,1994,1994,1994,1994,1994,1994,1994,3.7,1355.25,182.5,19.72587548434374,1288.75,221.0,678.0,2158.25,1390.5,21.0,66.875,1.643588312987819,88.0
1995,1995,1995,1995,1995,1995,1995,1995,2.1,1230.25,108.0,15.661748524140208,1169.25,159.0,737.25,2020.25,1274.5,20.60000038147,68.074998855591,1.6328985557452702,77.0
1996,1996,1996,1996,1996,1996,1996,1996,1.6,1147.75,72.5,11.96086428593333,1048.25,136.0,821.5,1883.25,1167.75,20.474999904633,66.85000038147,1.5913575947834195,75.0
1997,1997,1997,1997,1997,1997,1997,1997,2.2,1170.75,108.0,13.137204610141335,1088.25,168.0,821.75,1889.25,1132.25,20.199999809265,65.150001525879,1.5251040457038614,81.0
1998,1998,1998,1998,1998,1998,1998,1998,0.8,1021.0,144.0,9.2417017512885,948.75,95.0,926.5,1764.25,976.75,19.525000095367,67.974998474121,1.5268763919105433,57.0
1999,1999,1999,1999,1999,1999,1999,1999,0.85,964.0,151.0,7.463303030999023,876.75,70.0,958.0,1692.0,942.25,19.85000038147,66.35000038147,1.5203342287596802,49.0
2000,2000,2000,2000,2000,2000,2000,2000,0.6499999999999999,886.5,151.0,4.897490221739576,758.25,43.0,1094.0,1622.25,803.75,19.050000190735,68.950000762939,1.5042554534518795,38.0
2001,2001,2001,2001,2001,2001,2001,2001,1.05,884.75,56.0,5.196702979071655,773.25,37.0,1051.25,1641.0,804.75,18.549999713898,70.724998474121,1.4961722713380328,37.0
2002,2002,2002,2002,2002,2002,2002,2002,0.6499999999999999,830.0,151.0,3.165543038306502,662.25,30.0,1216.75,1556.25,704.25,18.925000190735,67.849998474121,1.4689154377184974,31.0
2003,2003,2003,2003,2003,2003,2003,2003,0.6499999999999999,792.25,151.0,2.3682384058786643,610.5,22.0,1279.5,1528.5,657.25,20.000000476837,63.749999046326,1.4742161064737036,23.0
2004,2004,2004,2004,2004,2004,2004,2004,0.6499999999999999,812.75,151.0,2.795163092071645,639.0,25.0,1267.0,1538.0,655.25,19.799999713898,64.650001525879,1.476855996907111,22.0
2005,2005,2005,2005,2005,2005,2005,2005,0.8,889.5,151.0,3.857015773299712,702.75,48.0,1144.5,1601.25,751.25,19.72500038147,65.274998664856,1.4843040689952898,33.0
2006,2006,2006,2006,2006,2006,2006,2006,0.85,983.75,151.0,6.935331178319356,854.0,73.0,963.5,1750.75,884.75,20.750000476837,61.97500038147,1.5002050007611565,43.0
2007,2007,2007,2007,2007,2007,2007,2007,0.9,1042.75,154.5,8.51218364634849,920.0,95.0,924.75,1777.0,955.25,22.224999904633,56.574999809265,1.497299869360507,53.0
2008,2008,2008,2008,2008,2008,2008,2008,0.9,1054.0,154.5,8.908666294895685,935.75,86.0,915.25,1790.75,961.5,24.349999904633,48.999999046326,1.4724173444141968,54.0
2009,2009,2009,2009,2009,2009,2009,2009,0.75,1063.0,154.5,8.750411205541294,929.5,102.0,924.5,1749.25,956.75,24.97500038147,46.474999427795,1.4491900056185,62.0
2010,2010,2010,2010,2010,2010,2010,2010,0.9,978.25,154.5,7.375139467546298,873.0,80.0,1002.5,1669.0,788.0,28.875,34.750000953674,1.3603198097892073,53.0
2011,2011,2011,2011,2011,2011,2011,2011,0.6499999999999999,887.0,151.0,4.702231772969308,748.25,36.0,1141.25,1560.0,595.75,29.550000190735,33.375,1.358143130514893,34.0
2012,2012,2012,2012,2012,2012,2012,2012,0.6499999999999999,886.75,151.0,4.804320198215755,753.5,32.0,1163.5,1522.75,560.0,30.900000095367,30.699999332428,1.3493181272341404,30.0
2013,2013,2013,2013,2013,2013,2013,2013,0.8,976.5,151.0,6.849891943840394,850.25,46.0,1034.5,1645.0,701.25,31.75,30.974999427795,1.4285565658883816,37.0
2014,2014,2014,2014,2014,2014,2014,2014,0.85,1042.5,151.0,8.864232997095865,934.0,61.0,929.0,1707.25,810.5,31.424999237061,31.199999809265,1.4127308810026726,47.0
2015,2015,2015,2015,2015,2015,2015,2015,0.8,1010.25,151.0,8.056338823005872,901.5,59.0,966.25,1675.75,724.0,28.875,35.724999427795,1.3984869954715666,44.0
