,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin,target
1275,1275,1275,1275,1275,1,3,8,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,11,1,1,2,0,57,2,0.4242640687,0.6288353396,0.3924283374,2.2360679775,0.0,0.1,0.6,2,2,6,3,7,3,9,9,2,4,4,1,1,1,0,1,0,0
1276,1276,1276,1276,1276,4,2,5,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,0.5,0.9020809276,6,1,-1,0,1,1,1,1,0,1,70,2,0.4,0.9127437974,0.3962322551,3.4641016151,0.9,0.3,0.0,1,1,8,3,8,6,1,2,0,6,4,0,0,1,1,0,0,0
1277,1277,1277,1277,1277,2,2,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.3,0.6873863542,11,1,-1,0,-1,10,1,1,1,1,89,2,0.3872983346,0.9930335858,0.4086563347999999,3.6055512755,0.9,0.9,0.6,3,2,9,1,9,2,6,5,1,3,14,0,0,1,0,0,0,0
1278,1278,1278,1278,1278,2,1,6,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.3,0.0,-1.0,11,1,-1,0,-1,1,1,1,2,1,85,3,0.3741657387,0.7322415489,0.3974921382999999,3.0,0.0,0.5,0.6,2,3,9,3,5,3,8,3,1,3,5,1,1,0,0,0,0,0
1279,1279,1279,1279,1279,1,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7,0.3,0.6051859218,7,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.7094841567,0.3887158345,3.1622776602,0.9,0.2,0.4,4,3,8,4,9,4,3,4,0,3,4,0,1,0,0,0,0,1
1280,1280,1280,1280,1280,1,2,0,1,-1,0,0,0,1,0,0,0,0,0,8,0,1,0,0.9,1.0,1.262933094,11,0,1,0,1,14,-1,1,2,1,68,3,0.4472135954999999,0.8540012774,0.3605551275,3.0,0.0,0.4,0.8,1,3,7,4,12,1,7,4,0,4,6,0,1,1,0,0,0,0
1281,1281,1281,1281,1281,2,2,2,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.7,1.0,1.0871407453,11,1,1,0,1,0,1,1,2,1,95,2,0.4,0.9311527558,0.3315116891,3.4641016151,0.9,0.4,0.3,3,1,9,3,10,3,9,7,2,2,11,0,1,0,1,0,1,0
1282,1282,1282,1282,1282,0,1,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.5,0.4,0.7858116823000001,7,1,-1,0,-1,0,1,0,2,1,87,1,0.316227766,0.7712418879,0.3615245497,3.6055512755,0.7,0.9,0.4,3,3,8,2,9,5,7,4,2,1,11,0,1,1,1,1,0,0
1283,1283,1283,1283,1283,2,1,5,0,6,0,0,1,0,0,0,0,0,0,8,1,0,0,0.3,0.0,0.6740734381,7,1,1,0,0,1,1,0,2,1,70,3,0.3741657387,0.9148680075,0.3301514804,3.7416573868,0.5,0.0,0.3,1,1,8,2,11,2,3,3,1,0,7,0,1,0,0,0,1,0
1284,1284,1284,1284,1284,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.4541475531,7,1,-1,0,-1,1,1,1,2,1,85,3,0.3741657387,0.6923131666,0.3974921382999999,2.6457513111,0.6,0.2,0.7,3,2,10,3,9,3,6,9,0,2,11,0,0,1,1,1,0,0
1285,1285,1285,1285,1285,5,2,3,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.3,0.6244997997999999,11,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.6449421782,0.3583294573,3.1622776602,0.2,0.1,0.4,0,1,7,4,10,3,9,7,4,0,2,0,1,0,1,0,0,0
1286,1286,1286,1286,1286,0,1,5,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.1,0.5332682252000001,7,1,-1,0,-1,1,1,0,2,1,51,2,0.3741657387,0.8799300309999999,0.4017461885,3.6055512755,0.4,0.1,0.6,2,1,8,3,12,4,16,5,0,3,10,0,1,1,0,1,0,0
1287,1287,1287,1287,1287,6,1,6,1,4,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.3,0.7685213073999999,6,1,-1,0,1,1,1,1,0,1,51,2,0.3741657387,0.8383868809,0.4017461885,3.6055512755,0.0,0.8,0.8,2,2,10,0,9,2,7,4,2,3,9,0,0,0,0,0,0,0
1288,1288,1288,1288,1288,2,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.6,0.0,0.6791538854000001,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.6681663573,0.3701351105,2.8284271247,0.8,0.5,0.5,2,4,8,5,11,2,11,6,2,4,8,0,0,0,0,0,1,0
1289,1289,1289,1289,1289,1,1,4,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.1,0.3,-1.0,7,1,1,0,0,0,1,1,2,1,43,3,0.3998749805,0.5981376053999999,0.3146426545,2.2360679775,0.4,0.2,0.6,2,1,7,1,9,1,14,9,0,3,7,0,1,0,0,0,0,0
1290,1290,1290,1290,1290,2,1,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.8,0.8,1.0431323023,11,1,-1,0,-1,10,1,1,2,1,28,3,0.3741657387,0.7338481162999999,0.3788139385,2.8284271247,0.6,0.0,0.4,2,1,10,3,9,3,5,6,0,2,9,0,0,0,0,0,0,0
1291,1291,1291,1291,1291,2,2,3,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.1,0.1,-1.0,6,0,-1,8,0,13,0,1,0,1,20,3,0.4472135954999999,1.0903881331999998,0.4295346318999999,3.3166247904,0.6,0.0,0.3,2,3,8,3,10,0,8,5,0,4,12,0,1,0,0,1,0,0
1292,1292,1292,1292,1292,2,1,7,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.1,0.0,-1.0,11,1,-1,0,-1,10,1,1,0,1,28,3,0.3741657387,0.7166986987999999,0.3788139385,2.6457513111,0.1,0.8,0.7,3,1,6,2,8,4,12,6,0,5,9,0,1,1,0,0,1,0
1293,1293,1293,1293,1293,5,1,4,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.3,0.0,0.6864765109000001,6,1,-1,0,1,11,1,1,0,1,7,3,0.4242640687,0.6677797182,0.4129164564,2.4494897428,0.3,0.0,0.9,3,0,8,4,8,3,7,3,1,3,5,0,0,0,1,0,0,0
1294,1294,1294,1294,1294,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.3,-1.0,4,1,-1,0,1,14,1,0,0,1,8,2,0.3872983346,0.916312228,-1.0,3.7416573868,0.9,0.0,0.3,2,2,10,3,8,1,7,2,1,2,5,0,1,0,1,0,0,0
1295,1295,1295,1295,1295,0,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.6,0.3,0.6571719714,7,1,-1,0,-1,14,1,1,2,1,82,3,0.3160696126,0.5509758435000001,0.3651027253,1.7320508076,0.1,0.6,0.8,2,1,7,5,9,3,4,5,1,3,12,0,1,1,0,1,0,0
1296,1296,1296,1296,1296,1,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,1.6,1.1238883396,11,1,-1,0,-1,7,1,1,2,1,92,3,0.3741657387,0.704032071,0.3926830783,3.0,0.2,0.8,0.9,2,2,8,3,7,2,9,8,2,2,5,0,1,1,1,0,0,0
1297,1297,1297,1297,1297,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.4,0.5905505906,11,1,-1,0,-1,11,1,1,2,1,19,3,0.316227766,0.623291052,0.3887158345,2.8284271247,0.8,0.2,0.1,2,1,8,0,9,2,15,6,0,1,10,1,1,1,0,0,0,0
1298,1298,1298,1298,1298,1,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.6,0.2,0.6519202405,7,1,-1,0,-1,1,1,1,2,1,74,3,0.3741657387,0.6752410038,0.3861346914999999,2.8284271247,0.0,0.3,0.0,1,2,8,1,9,2,8,9,0,5,8,0,0,0,0,0,0,0
1299,1299,1299,1299,1299,0,2,0,0,-1,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.9,1.4422205102,11,1,1,0,0,11,-1,0,1,1,76,3,0.316227766,0.8432400126999999,0.3181194744,3.6055512755,0.4,0.5,0.2,3,1,6,4,8,3,6,10,2,5,8,0,1,1,0,1,0,0
1300,1300,1300,1300,1300,5,1,10,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.7,0.8796306043000001,11,1,1,2,1,1,1,1,2,1,90,0,0.3741657387,0.6271409611,0.3210918872,2.6457513111,0.4,0.7,0.3,4,1,5,2,9,3,7,8,2,1,7,0,0,1,0,0,0,0
1301,1301,1301,1301,1301,1,1,6,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,0.6991065727,7,1,-1,0,-1,14,1,1,2,1,82,1,0.3160696126,0.4518328148,0.3774917218,1.4142135624,0.0,0.8,0.6,2,3,8,3,11,3,9,2,2,4,6,0,1,1,0,0,0,0
1302,1302,1302,1302,1302,1,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.7,0.3,0.5766281297,11,1,-1,0,-1,4,1,1,2,1,9,2,0.316227766,0.7161074761,0.3943348831,3.4641016151,0.0,0.4,0.9,3,3,4,3,10,2,13,7,1,4,2,0,1,0,0,0,0,0
1303,1303,1303,1303,1303,0,1,4,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.4,0.8,0.8895223437,11,0,1,1,1,17,-1,0,0,1,104,1,0.4,1.5592035475,0.3324154028,3.6055512755,0.2,0.4,0.3,5,1,8,2,11,1,9,10,2,0,10,0,1,1,1,1,0,0
1304,1304,1304,1304,1304,3,1,11,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0.8,0.2,0.7301540933,10,1,-1,0,0,1,1,1,0,1,85,2,0.3741657387,0.9284150718,0.3996248240999999,3.6055512755,0.5,0.1,0.9,2,4,6,6,8,2,11,1,0,6,8,0,1,1,0,0,0,0
1305,1305,1305,1305,1305,3,1,6,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.7,0.9,0.7685213073999999,10,1,-1,0,1,10,1,1,0,1,83,2,0.4242640687,1.1241709526,0.4185689907,3.7416573868,0.0,0.1,0.1,3,1,6,0,9,2,8,6,2,4,9,0,1,1,1,0,0,0
1306,1306,1306,1306,1306,5,2,2,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.8,0.2,1.759438831,11,0,1,0,0,7,1,1,2,1,104,3,0.4472135954999999,0.9142467432,0.3588871689,3.3166247904,0.5,0.8,0.9,2,2,6,2,10,4,5,9,0,1,7,0,1,1,1,1,0,0
1307,1307,1307,1307,1307,0,1,6,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.5,0.7232738070999999,10,1,-1,0,0,4,1,1,0,1,12,2,0.4,0.9369922868,0.3708099244,3.6055512755,0.1,0.9,0.9,3,1,8,2,7,2,11,2,2,2,12,0,1,0,0,0,0,0
1308,1308,1308,1308,1308,1,1,9,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.4,0.0,0.6456585785,11,0,-1,0,-1,10,1,1,2,1,28,3,0.3872983346,0.9922530502,0.3820994635,3.3166247904,0.0,0.4,0.2,3,1,9,4,9,3,8,4,0,2,2,0,1,0,1,0,0,0
1309,1309,1309,1309,1309,1,1,2,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.4,0.0,0.8058380731,7,1,-1,0,-1,11,1,1,2,1,57,2,0.4242640687,0.6288353396,0.3924283374,2.2360679775,0.2,0.9,0.7,4,2,10,3,9,0,4,6,4,8,5,0,1,0,0,0,0,0
1310,1310,1310,1310,1310,0,1,6,0,4,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.3,0.6133922073,11,1,0,0,0,4,1,1,3,1,48,3,0.316227766,0.5836264513,0.3201562119,2.6457513111,0.5,0.4,0.9,2,3,7,4,11,1,10,6,3,6,10,0,1,1,0,0,0,0
1311,1311,1311,1311,1311,3,1,9,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.8,0.6,0.709313048,11,1,-1,1,-1,12,1,1,2,1,104,3,0.4472135954999999,0.9206649591,0.4701063709,3.4641016151,0.7,0.8,0.4,2,2,7,6,9,3,3,4,0,3,10,1,0,1,1,0,0,0
1312,1312,1312,1312,1312,0,2,1,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.6,0.9,1.2265296572,10,1,-1,0,0,11,1,0,0,1,101,3,0.3741657387,0.9050706561,0.3850973903,3.6055512755,0.8,0.7,0.7,2,1,7,1,11,3,7,3,4,1,9,1,0,0,0,0,0,0
1313,1313,1313,1313,1313,0,1,6,1,4,1,0,0,0,0,0,0,0,0,10,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.667949867,0.3521363372,3.4641016151,0.7,0.0,0.8,2,2,7,0,10,3,7,5,3,3,7,0,0,0,0,0,0,0
1314,1314,1314,1314,1314,0,2,3,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.7,0.3,0.5522680509000001,11,1,-1,0,-1,1,1,0,2,1,80,3,0.316227766,0.8100096928,-1.0,3.6055512755,0.0,0.5,0.2,3,2,9,2,11,3,8,8,3,3,7,1,1,1,0,0,0,0
1315,1315,1315,1315,1315,5,1,6,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.9,0.8,0.8580501151000001,11,0,1,0,1,10,1,1,2,1,83,2,0.4242640687,0.8944156409999999,0.3420526275,2.8284271247,0.9,0.0,0.4,2,1,8,2,11,1,6,7,1,1,9,0,1,0,1,0,0,0
1316,1316,1316,1316,1316,0,1,9,0,1,1,0,0,0,0,0,0,0,0,9,1,0,0,0.7,0.2,0.6264982043,11,1,-1,0,-1,0,1,1,2,1,34,2,0.4,0.8147922211,0.3780211634,3.1622776602,0.2,0.2,0.2,3,4,8,2,10,2,9,6,2,2,6,0,1,1,0,1,0,0
1317,1317,1317,1317,1317,5,1,3,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.7,0.9724325169,6,1,-1,1,0,0,1,0,0,1,75,2,0.4472135954999999,1.415249737,0.4440720661999999,3.6055512755,0.9,0.3,0.0,1,2,9,4,9,1,7,7,0,1,7,0,0,1,0,1,0,0
1318,1318,1318,1318,1318,0,2,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.5,0.775403121,6,1,-1,0,-1,14,1,0,2,1,60,1,0.316227766,0.7113600058,0.3472751071,3.6055512755,0.8,0.4,0.3,2,2,8,3,9,4,8,10,0,2,12,0,1,1,0,1,0,0
1319,1319,1319,1319,1319,1,1,6,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.7,0.2,0.5900211861,7,1,-1,0,-1,1,1,1,0,1,85,3,0.3741657387,0.6896819245,0.3974921382999999,2.6457513111,0.0,0.0,0.6,3,1,8,5,11,5,13,4,2,3,8,0,0,1,0,0,0,0
1320,1320,1320,1320,1320,0,1,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.5,0.4,0.7008922884000001,10,1,-1,0,0,11,1,0,0,1,103,2,0.316227766,0.7692300540000001,0.3583294573,3.7416573868,0.3,0.5,0.7,4,3,9,2,10,4,9,7,1,2,7,1,1,1,0,0,0,0
1321,1321,1321,1321,1321,1,1,2,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.2,0.514781507,7,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.6121530895,0.3472751071,3.0,0.1,0.5,0.3,2,2,8,3,9,3,7,9,2,6,8,0,0,1,0,1,0,0
1322,1322,1322,1322,1322,3,1,6,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.2,0.2,-1.0,11,0,1,0,0,10,1,0,2,1,55,2,0.4472135954999999,1.2229046847,0.359722115,3.7416573868,0.7,0.1,0.2,2,1,7,4,8,2,9,2,1,2,7,0,1,1,0,0,0,0
1323,1323,1323,1323,1323,0,1,3,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.9,1.5781714102000002,1,1,0,0,1,11,1,1,2,1,44,3,0.4472135954999999,0.801921762,0.3391164992,3.3166247904,0.4,0.2,0.7,1,2,7,4,8,3,9,6,0,3,7,0,0,0,0,1,0,0
1324,1324,1324,1324,1324,0,1,2,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.7,0.3,0.7762087348000001,11,1,-1,0,-1,1,1,1,2,1,52,3,0.3741657387,0.7768739009000001,0.3681032464,3.4641016151,0.0,0.0,0.6,3,2,7,2,10,2,8,7,1,4,6,0,1,1,1,0,1,0
1325,1325,1325,1325,1325,7,1,7,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.4,0.4,0.6417748825999999,7,1,1,0,1,11,1,1,2,1,44,3,0.4472135954999999,0.7344672551000001,0.3391164992,3.0,0.0,0.0,0.2,3,2,9,0,7,3,10,1,2,4,9,0,1,0,0,1,0,0
1326,1326,1326,1326,1326,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.1,0.4924428901,7,1,-1,0,-1,11,0,1,2,1,7,3,0.4242640687,0.7120857502,0.4129164564,2.6457513111,0.6,0.4,0.3,3,0,8,5,9,2,3,5,4,2,4,0,1,1,0,0,0,0
1327,1327,1327,1327,1327,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.8,0.1,0.4380353867,7,1,1,0,0,11,1,1,2,1,11,2,0.316227766,0.7091491818000001,0.3033150178,3.6055512755,0.3,0.2,0.5,1,2,7,4,11,3,7,4,2,2,3,0,1,0,1,0,0,0
1328,1328,1328,1328,1328,7,1,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.6,0.7416198487000001,6,1,-1,0,1,0,1,1,0,1,32,1,0.3160696126,0.5525485656,0.366469644,2.2360679775,0.5,0.6,0.3,3,3,6,2,9,1,7,7,2,1,7,0,0,1,1,1,1,0
1329,1329,1329,1329,1329,6,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6,0.2,0.6015604708,6,1,-1,8,0,9,1,1,0,1,13,2,0.4472135954999999,1.0887378962,0.4679743583,3.4641016151,0.3,0.6,0.9,1,2,9,3,9,2,8,6,3,4,7,0,1,1,0,0,0,0
1330,1330,1330,1330,1330,1,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.5,0.3,0.6118619125,7,1,-1,0,-1,0,1,1,0,1,32,3,0.316227766,0.6425832422,0.3615245497,3.0,0.6,0.4,0.4,3,2,5,3,9,0,8,5,2,4,9,0,0,1,0,0,0,0
1331,1331,1331,1331,1331,1,1,8,0,4,1,0,0,0,0,0,0,0,0,9,1,0,0,0.4,0.5,0.7176350047,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.6464461014,0.3619392214,3.1622776602,0.4,0.0,0.2,1,3,6,1,10,3,7,7,1,5,9,0,0,0,1,0,0,0
1332,1332,1332,1332,1332,6,1,7,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0.8,1.2,1.3007209539,10,1,-1,0,1,0,1,1,0,1,37,2,0.316227766,0.7042374693000001,0.3754996671,3.0,0.2,0.0,0.3,4,0,5,2,10,6,9,8,4,1,7,0,1,0,0,0,0,0
1333,1333,1333,1333,1333,5,1,5,0,6,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.2,0.5172040216,7,0,1,3,1,17,1,1,2,1,104,3,0.4472135954999999,1.1343163376,0.3748332963,3.3166247904,0.4,0.4,0.0,2,2,7,3,11,1,13,3,2,4,8,0,1,0,0,0,1,0
1334,1334,1334,1334,1334,5,1,11,0,0,0,0,1,0,0,0,0,0,0,12,0,0,1,0.7,0.3,0.4444097209,9,0,1,0,1,7,1,1,2,1,96,3,0.4472135954999999,0.7847987581999999,0.36138622,2.8284271247,0.9,0.9,0.3,3,0,9,6,10,2,11,5,2,2,13,0,0,1,1,0,0,0
1335,1335,1335,1335,1335,1,1,8,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,0,1,1,0,1,32,3,0.316227766,0.6846305632999999,0.36,3.4641016151,0.9,0.8,0.4,4,1,4,3,11,3,6,6,0,3,7,0,0,0,1,1,0,0
1336,1336,1336,1336,1336,0,1,6,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.5994789403999999,7,1,-1,0,-1,1,1,1,2,1,80,3,0.316227766,0.7557219743000001,-1.0,3.6055512755,0.7,0.2,0.3,2,4,8,5,10,3,7,7,3,3,9,0,1,0,0,1,0,0
1337,1337,1337,1337,1337,5,1,3,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.2,0.3,-1.0,4,1,-1,0,0,0,1,1,0,1,78,3,0.4,0.8291561976,0.3848376281,3.4641016151,0.1,0.7,0.3,1,2,8,2,11,2,8,1,2,4,7,0,0,0,1,0,0,0
1338,1338,1338,1338,1338,0,1,3,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,0.2,0.4911720676,7,1,-1,0,-1,1,1,1,2,1,40,2,0.3741657387,0.6571444613,0.3814446225,2.6457513111,0.0,0.6,0.5,4,2,9,2,10,3,11,4,0,1,5,0,0,0,0,0,0,0
1339,1339,1339,1339,1339,0,2,2,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.8,0.4,0.9460443964,7,1,1,0,0,9,1,0,0,1,93,3,0.4,0.9010553959,0.316227766,3.6055512755,0.4,0.5,0.1,3,1,6,1,10,1,10,10,2,3,8,0,0,1,1,0,0,0
1340,1340,1340,1340,1340,1,2,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.6,1.9632562237,11,1,-1,0,-1,7,1,1,2,1,92,3,0.3741657387,0.7741964643000001,0.3926830783,3.3166247904,0.9,0.3,0.7,4,2,10,4,8,1,4,4,1,2,8,0,0,0,0,0,0,0
1341,1341,1341,1341,1341,0,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.3,-1.0,10,1,-1,3,0,17,1,1,0,1,104,3,0.4472135954999999,1.277935771,0.4878524367,3.6055512755,0.0,0.2,0.4,2,4,9,3,11,3,7,4,0,3,8,0,1,0,1,1,0,0
1342,1342,1342,1342,1342,3,1,1,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.1,0.2,-1.0,10,1,-1,0,1,0,1,1,0,1,62,3,0.4,0.8827197828,0.3826225293999999,3.3166247904,0.1,0.3,0.5,3,3,7,2,11,4,6,5,0,5,5,0,0,1,1,0,0,0
1343,1343,1343,1343,1343,3,2,4,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.2,0.3,-1.0,7,0,1,0,1,10,1,1,2,1,28,3,0.3741657387,0.9080334759,0.3286335345,3.1622776602,0.8,0.2,0.4,4,2,7,2,11,3,10,4,0,5,2,0,1,1,0,0,0,0
1344,1344,1344,1344,1344,1,1,7,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.2,0.5320949163,7,1,-1,2,-1,11,1,1,2,1,14,0,0.3741657387,0.6853544658,0.4302324953,3.0,0.3,0.0,0.8,3,2,9,3,8,2,8,4,5,2,14,0,1,0,0,0,1,0
1345,1345,1345,1345,1345,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.6123724357,7,1,-1,0,-1,10,1,1,2,1,28,3,0.3872983346,0.6891274876000001,0.3781534079999999,2.2360679775,0.7,0.4,0.0,4,3,9,4,8,4,8,5,2,4,7,0,0,1,0,0,0,0
1346,1346,1346,1346,1346,1,1,8,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.2,0.2,-1.0,3,1,-1,0,-1,11,1,1,2,1,101,3,0.3741657387,0.7803633398,0.3849675311,3.3166247904,0.9,0.9,0.9,2,1,7,2,9,1,9,4,2,3,15,0,0,0,1,0,0,0
1347,1347,1347,1347,1347,3,3,7,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.7,0.5,0.9659839543,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.6102092853,0.3619392214,2.8284271247,0.9,0.7,0.0,4,1,9,3,11,0,8,5,1,4,7,0,1,0,1,0,0,0
1348,1348,1348,1348,1348,1,4,9,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.3,0.0,0.4924428901,7,1,-1,0,-1,1,1,1,2,1,38,3,0.316227766,0.7279299587000001,0.3598610843,3.4641016151,0.2,0.5,0.2,3,1,7,6,9,3,10,3,0,4,2,0,1,0,0,0,0,0
1349,1349,1349,1349,1349,5,2,5,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.8,0.2,0.6571719714,4,1,-1,0,0,11,1,1,0,1,101,3,0.3741657387,0.8749173515,0.3850973903,3.6055512755,0.7,0.6,0.8,4,2,6,5,11,2,7,4,0,6,12,0,0,0,0,0,0,0
1350,1350,1350,1350,1350,1,1,3,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,0.5,0.3905124838,4,1,-1,0,0,11,1,1,0,1,103,2,0.316227766,0.7151258342,0.3583294573,3.6055512755,0.1,0.1,0.0,1,3,8,2,9,4,5,9,2,5,9,0,1,0,1,1,0,0
1351,1351,1351,1351,1351,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.2,0.4430011286999999,11,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.816083167,0.4074309757,2.8284271247,0.8,0.4,0.0,2,2,9,3,8,3,5,6,1,2,8,0,1,0,1,0,0,0
1352,1352,1352,1352,1352,1,1,5,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.9,0.9,1.5781714102000002,10,1,-1,0,0,7,1,1,0,1,79,2,0.3872983346,0.8720878339,0.3883297568,3.6055512755,0.9,0.4,0.2,3,1,8,5,11,2,13,2,2,3,10,0,1,0,1,0,0,1
1353,1353,1353,1353,1353,1,1,8,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0.4,0.0,-1.0,5,1,-1,2,-1,11,0,1,0,0,94,0,0.3741657387,0.7972836114,0.4301162634,3.6055512755,0.7,0.5,0.5,4,3,9,6,7,1,10,8,2,2,12,1,1,0,0,0,0,0
1354,1354,1354,1354,1354,2,1,6,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.8208227579999999,10,0,-1,0,1,15,1,1,0,1,5,2,0.4,0.6897568143,0.4,1.7320508076,0.0,0.3,0.5,2,2,7,1,11,3,9,4,0,3,7,1,0,0,1,0,0,0
