,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption
2878,2878,2878,2878,2878,2878,2878,2878,3802,7.35,85.3,0.087,196.7,32.93,30701.77215
2879,2879,2879,2879,2879,2879,2879,2879,3803,7.29,86.5,0.086,225.0,33.94,31090.63291
2880,2880,2880,2880,2880,2880,2880,2880,3888,10.43,80.9,0.088,0.091,0.111,30300.75949
2881,2881,2881,2881,2881,2881,2881,2881,3889,11.01,78.5,0.086,0.081,0.089,29705.31646
2882,2882,2882,2882,2882,2882,2882,2882,3890,11.05,76.3,0.088,0.066,0.137,29036.96203
2883,2883,2883,2883,2883,2883,2883,2883,3891,11.29,72.7,0.09,0.07,0.141,28326.07595
2884,2884,2884,2884,2884,2884,2884,2884,3892,11.27,67.46,0.089,0.055,0.145,27633.41772
2885,2885,2885,2885,2885,2885,2885,2885,3893,10.75,69.04,0.087,0.044,0.141,27031.89873
2886,2886,2886,2886,2886,2886,2886,2886,3948,13.12,50.42,0.087,258.9,31.73,29893.67089
2887,2887,2887,2887,2887,2887,2887,2887,3949,13.38,53.92,0.087,286.4,33.02,30841.51899
2888,2888,2888,2888,2888,2888,2888,2888,3950,13.49,58.36,1.682,312.4,34.38,31260.75949
2889,2889,2889,2889,2889,2889,2889,2889,3951,13.58,58.76,4.915,337.4,35.36,31813.67089
2890,2890,2890,2890,2890,2890,2890,2890,3952,14.05,58.26,4.918,358.8,35.76,32068.86076
2891,2891,2891,2891,2891,2891,2891,2891,3953,14.27,56.96,4.917,371.0,35.93,32870.88608
2892,2892,2892,2892,2892,2892,2892,2892,3954,14.47,56.69,4.916,391.0,35.51,33672.91139
2893,2893,2893,2893,2893,2893,2893,2893,3955,14.76,56.66,4.916,422.8,35.86,33891.64557
2894,2894,2894,2894,2894,2894,2894,2894,3956,15.15,53.96,4.919,443.4,35.83,33958.48101
2895,2895,2895,2895,2895,2895,2895,2895,3957,15.58,52.69,4.917,462.0,36.4,34098.22785
2896,2896,2896,2896,2896,2896,2896,2896,3958,15.78,52.92,4.919,474.6,36.07,34395.94937
2897,2897,2897,2897,2897,2897,2897,2897,3959,15.95,53.92,4.916,493.1,37.02,34657.21519
2898,2898,2898,2898,2898,2898,2898,2898,3960,16.25,52.85,4.918,503.5,37.26,34560.0
2899,2899,2899,2899,2899,2899,2899,2899,3961,16.57,51.05,4.92,516.7,37.49,34566.07595
2900,2900,2900,2900,2900,2900,2900,2900,3962,16.78,49.82,4.916,526.7,37.67,35027.8481
2901,2901,2901,2901,2901,2901,2901,2901,3963,16.91,49.12,4.918,535.2,38.22,34985.31646
2902,2902,2902,2902,2902,2902,2902,2902,3964,16.97,47.65,4.917,542.3,38.33,35252.65823
2903,2903,2903,2903,2903,2903,2903,2903,3965,17.1,48.88,4.918,548.7,38.42,35033.92405
2904,2904,2904,2904,2904,2904,2904,2904,3966,17.15,49.22,4.919,555.1,39.91,34954.93671
2905,2905,2905,2905,2905,2905,2905,2905,3967,17.18,49.25,4.918,549.1,39.93,35283.03797
2906,2906,2906,2906,2906,2906,2906,2906,3968,17.37,49.42,4.917,557.6,41.53,35185.82278
2907,2907,2907,2907,2907,2907,2907,2907,3969,17.38,50.25,4.916,551.6,41.84,35149.36709
2908,2908,2908,2908,2908,2908,2908,2908,3970,17.36,48.88,4.919,553.2,40.75,34942.78481
2909,2909,2909,2909,2909,2909,2909,2909,3971,17.38,47.18,4.918,549.5,40.85,34602.53165
2910,2910,2910,2910,2910,2910,2910,2910,3972,17.36,48.31,4.919,542.7,41.24,34608.60759
2911,2911,2911,2911,2911,2911,2911,2911,3973,17.45,49.05,4.914,534.3,41.55,35076.4557
2912,2912,2912,2912,2912,2912,2912,2912,3974,17.48,49.68,4.916,525.6,42.5,34414.17722
2913,2913,2913,2913,2913,2913,2913,2913,3975,17.43,49.42,4.918,516.9,41.44,34347.34177
2914,2914,2914,2914,2914,2914,2914,2914,3976,17.46,49.55,4.917,505.9,41.28,33770.12658
2915,2915,2915,2915,2915,2915,2915,2915,3977,17.56,50.28,4.916,489.3,42.81,33423.79747
2916,2916,2916,2916,2916,2916,2916,2916,3978,17.46,50.35,4.917,474.1,43.18,33399.49367
2917,2917,2917,2917,2917,2917,2917,2917,3979,17.29,49.38,4.916,460.0,43.12,33180.75949
2918,2918,2918,2918,2918,2918,2918,2918,3980,17.24,46.54,4.915,441.6,43.74,32627.8481
2919,2919,2919,2919,2919,2919,2919,2919,3981,17.39,48.58,4.916,423.1,45.88,32166.07595
2920,2920,2920,2920,2920,2920,2920,2920,3982,17.41,49.51,4.916,403.0,52.81,32251.13924
2921,2921,2921,2921,2921,2921,2921,2921,3983,17.34,49.51,4.92,382.3,70.2,32457.72152
2922,2922,2922,2922,2922,2922,2922,2922,3984,17.32,49.35,4.915,359.0,114.7,32147.8481
2923,2923,2923,2923,2923,2923,2923,2923,3985,17.41,50.35,4.918,332.6,193.0,32147.8481
2924,2924,2924,2924,2924,2924,2924,2924,3986,17.21,52.05,4.917,303.7,267.0,32008.10127
2925,2925,2925,2925,2925,2925,2925,2925,3987,17.2,55.12,4.917,280.4,293.9,31680.0
2926,2926,2926,2926,2926,2926,2926,2926,3988,16.95,55.71,4.915,255.7,289.2,31649.62025
2927,2927,2927,2927,2927,2927,2927,2927,3989,16.82,56.88,4.919,228.9,266.3,31783.29114
2928,2928,2928,2928,2928,2928,2928,2928,3990,16.78,57.01,4.922,202.4,238.8,31941.26582
2929,2929,2929,2929,2929,2929,2929,2929,3991,16.58,56.85,4.918,179.2,213.8,31983.79747
2930,2930,2930,2930,2930,2930,2930,2930,3992,16.46,57.38,4.915,151.3,182.0,32712.91139
2931,2931,2931,2931,2931,2931,2931,2931,3993,16.26,57.78,4.915,126.1,153.6,33709.36709
2932,2932,2932,2932,2932,2932,2932,2932,3994,16.16,57.18,4.915,103.4,127.5,35477.46835
2933,2933,2933,2933,2933,2933,2933,2933,3995,16.06,57.44,4.912,83.3,103.8,38132.65823
2934,2934,2934,2934,2934,2934,2934,2934,3996,15.99,57.14,4.915,63.68,80.0,41182.78481
2935,2935,2935,2935,2935,2935,2935,2935,3997,15.87,57.34,4.917,45.39,57.45,42428.35443
2936,2936,2936,2936,2936,2936,2936,2936,3998,15.84,57.94,4.915,22.27,26.38,42829.36709
2937,2937,2937,2937,2937,2937,2937,2937,3999,15.6,59.71,4.916,8.28,8.34,42932.65823
2938,2938,2938,2938,2938,2938,2938,2938,4000,15.39,61.25,4.916,4.213,4.154,42871.89873
2939,2939,2939,2939,2939,2939,2939,2939,4001,15.12,61.88,4.919,1.46,1.598,43163.5443
2940,2940,2940,2940,2940,2940,2940,2940,4002,14.94,62.55,4.919,0.3,0.293,42969.11392
2941,2941,2941,2941,2941,2941,2941,2941,4003,14.8,63.05,4.921,0.07,0.126,43139.24051
2942,2942,2942,2942,2942,2942,2942,2942,4004,14.71,64.35,4.916,0.062,0.119,42926.58228
2943,2943,2943,2943,2943,2943,2943,2943,4005,14.5,64.92,4.918,0.07,0.111,42768.60759
2944,2944,2944,2944,2944,2944,2944,2944,4006,14.31,66.09,4.919,0.055,0.141,42908.35443
2945,2945,2945,2945,2945,2945,2945,2945,4007,14.15,67.06,4.921,0.055,0.093,42829.36709
2946,2946,2946,2946,2946,2946,2946,2946,3894,10.61,69.9,0.09,0.044,0.137,26126.58228
2947,2947,2947,2947,2947,2947,2947,2947,3895,10.39,73.0,0.087,0.073,0.2,25877.46835
2948,2948,2948,2948,2948,2948,2948,2948,3896,10.31,72.2,0.093,0.077,0.126,25166.58228
2949,2949,2949,2949,2949,2949,2949,2949,3897,9.96,75.1,0.087,0.062,0.134,24923.5443
2950,2950,2950,2950,2950,2950,2950,2950,3898,9.5,76.9,0.087,0.062,0.122,24340.25316
2951,2951,2951,2951,2951,2951,2951,2951,3899,9.11,79.2,0.093,0.073,0.159,23878.48101
2952,2952,2952,2952,2952,2952,2952,2952,4008,14.12,67.59,4.917,0.062,0.13,42549.87342
2953,2953,2953,2953,2953,2953,2953,2953,4009,14.14,66.69,4.914,0.062,0.156,42452.65823
2954,2954,2954,2954,2954,2954,2954,2954,4010,14.12,65.79,4.919,0.095,0.063,42604.55696
2955,2955,2955,2955,2955,2955,2955,2955,4011,14.0,67.96,4.916,0.059,0.111,42318.98734
2956,2956,2956,2956,2956,2956,2956,2956,4012,13.79,69.59,4.916,0.07,0.141,42148.86076
2957,2957,2957,2957,2957,2957,2957,2957,4013,13.7,70.6,4.917,0.066,0.104,41996.96203
2958,2958,2958,2958,2958,2958,2958,2958,4014,13.59,71.0,4.913,0.051,0.171,41984.81013
2959,2959,2959,2959,2959,2959,2959,2959,4015,13.15,70.5,4.913,0.055,0.085,41760.0
2960,2960,2960,2960,2960,2960,2960,2960,4016,13.33,70.7,4.919,0.062,0.126,41498.73418
2961,2961,2961,2961,2961,2961,2961,2961,4017,13.48,69.16,4.919,0.051,0.093,40957.97468
2962,2962,2962,2962,2962,2962,2962,2962,4018,13.41,69.93,4.922,0.022,0.185,40727.08861
2963,2963,2963,2963,2963,2963,2963,2963,4019,13.49,66.32,4.923,0.055,0.126,39718.48101
2964,2964,2964,2964,2964,2964,2964,2964,4020,13.62,63.82,4.912,0.062,0.115,38946.83544
2965,2965,2965,2965,2965,2965,2965,2965,4021,13.43,66.96,4.914,0.048,0.141,38788.86076
2966,2966,2966,2966,2966,2966,2966,2966,4022,13.11,67.49,4.914,0.044,0.163,38636.96203
2967,2967,2967,2967,2967,2967,2967,2967,4023,12.97,70.2,4.919,0.037,0.096,38150.88608
2968,2968,2968,2968,2968,2968,2968,2968,4024,13.01,72.2,4.918,0.029,0.145,37658.73418
2969,2969,2969,2969,2969,2969,2969,2969,4025,12.87,72.6,4.914,0.055,0.126,36874.93671
2970,2970,2970,2970,2970,2970,2970,2970,4026,12.97,71.9,4.911,0.073,0.167,36012.1519
2971,2971,2971,2971,2971,2971,2971,2971,4027,12.79,73.4,4.912,0.051,0.141,35125.06329
2972,2972,2972,2972,2972,2972,2972,2972,4028,12.39,74.2,4.917,0.059,0.137,34481.01266
2973,2973,2973,2973,2973,2973,2973,2973,4029,12.6,75.6,4.911,0.051,0.152,33903.79747
2974,2974,2974,2974,2974,2974,2974,2974,4030,12.12,77.0,4.913,0.062,0.13,33028.86076
2975,2975,2975,2975,2975,2975,2975,2975,4031,11.87,77.5,4.918,0.066,0.148,31819.74684
2976,2976,2976,2976,2976,2976,2976,2976,3900,9.28,79.3,0.091,0.07,0.141,23586.83544
2977,2977,2977,2977,2977,2977,2977,2977,3901,9.66,74.4,0.091,0.077,0.126,23556.4557
2978,2978,2978,2978,2978,2978,2978,2978,3902,9.57,73.6,0.089,0.062,0.122,23550.37975
2979,2979,2979,2979,2979,2979,2979,2979,3903,9.44,73.3,0.086,0.059,0.093,23422.78481
2980,2980,2980,2980,2980,2980,2980,2980,3904,9.58,69.55,0.087,0.062,0.156,23234.43038
2981,2981,2981,2981,2981,2981,2981,2981,3905,9.97,66.47,0.088,0.044,0.122,22967.08861
2982,2982,2982,2982,2982,2982,2982,2982,3906,10.38,67.21,0.09,0.055,0.13,22918.48101
2983,2983,2983,2983,2983,2983,2983,2983,3907,10.01,64.74,0.09,0.037,0.122,22821.26582
2984,2984,2984,2984,2984,2984,2984,2984,3908,10.33,61.7,0.086,0.066,0.108,22529.62025
2985,2985,2985,2985,2985,2985,2985,2985,3909,10.69,59.09,0.085,0.073,0.1,22517.46835
2986,2986,2986,2986,2986,2986,2986,2986,3910,10.72,61.23,0.086,0.04,0.115,22383.79747
2987,2987,2987,2987,2987,2987,2987,2987,3911,10.88,60.83,0.084,0.062,0.148,22323.03797
2988,2988,2988,2988,2988,2988,2988,2988,3912,10.5,58.7,0.084,0.066,0.104,22146.83544
2989,2989,2989,2989,2989,2989,2989,2989,3913,10.37,59.06,0.087,0.048,0.089,22146.83544
2990,2990,2990,2990,2990,2990,2990,2990,3914,10.11,57.96,0.085,0.07,0.067,22335.18987
2991,2991,2991,2991,2991,2991,2991,2991,3915,10.35,55.92,0.085,0.059,0.096,22426.32911
2992,2992,2992,2992,2992,2992,2992,2992,3916,10.67,64.37,0.086,0.048,0.148,22632.91139
2993,2993,2993,2993,2993,2993,2993,2993,3917,10.7,64.14,0.082,0.055,0.126,22402.02532
2994,2994,2994,2994,2994,2994,2994,2994,3918,10.76,61.53,0.083,0.073,0.111,22323.03797
2995,2995,2995,2995,2995,2995,2995,2995,3919,10.55,65.68,0.083,0.048,0.13,22632.91139
2996,2996,2996,2996,2996,2996,2996,2996,3920,11.27,62.97,0.082,0.073,0.104,22912.40506
2997,2997,2997,2997,2997,2997,2997,2997,3921,11.66,57.9,0.084,0.062,0.159,23003.5443
2998,2998,2998,2998,2998,2998,2998,2998,3922,11.74,57.73,0.082,0.081,0.096,23197.97468
2999,2999,2999,2999,2999,2999,2999,2999,3923,11.87,58.8,0.086,0.077,0.119,24054.68354
3000,3000,3000,3000,3000,3000,3000,3000,3924,11.8,58.7,0.084,0.073,0.115,24188.35443
3001,3001,3001,3001,3001,3001,3001,3001,3925,11.73,55.36,0.084,0.11,0.093,23921.01266
3002,3002,3002,3002,3002,3002,3002,3002,3926,11.63,55.49,0.084,0.055,0.096,23848.10127
3003,3003,3003,3003,3003,3003,3003,3003,3927,11.64,54.62,0.085,0.04,0.156,23908.86076
3004,3004,3004,3004,3004,3004,3004,3004,3928,11.62,51.95,0.083,0.066,0.111,23562.53165
3005,3005,3005,3005,3005,3005,3005,3005,3929,11.85,50.02,0.087,0.044,0.141,22906.32911
3006,3006,3006,3006,3006,3006,3006,3006,3930,11.88,50.18,0.088,0.073,0.119,21484.55696
3007,3007,3007,3007,3007,3007,3007,3007,3931,11.8,50.28,0.089,0.044,0.137,20998.48101
3008,3008,3008,3008,3008,3008,3008,3008,3932,11.73,50.52,0.085,0.066,0.104,20658.22785
3009,3009,3009,3009,3009,3009,3009,3009,3933,11.64,50.55,0.086,0.059,0.145,20937.72152
3010,3010,3010,3010,3010,3010,3010,3010,3934,11.58,51.12,0.087,0.055,0.089,20864.81013
3011,3011,3011,3011,3011,3011,3011,3011,3935,11.44,51.72,0.082,0.095,0.141,21302.27848
3012,3012,3012,3012,3012,3012,3012,3012,3936,11.28,51.75,0.087,0.399,0.319,21697.21519
3013,3013,3013,3013,3013,3013,3013,3013,3937,11.51,52.09,0.089,1.98,1.98,22651.13924
3014,3014,3014,3014,3014,3014,3014,3014,3938,11.97,51.99,0.084,5.274,5.196,23750.88608
3015,3015,3015,3015,3015,3015,3015,3015,3939,11.83,49.65,0.083,9.15,8.9,24473.92405
3016,3016,3016,3016,3016,3016,3016,3016,3940,11.83,49.45,0.087,45.06,38.5,24789.87342
3017,3017,3017,3017,3017,3017,3017,3017,3941,11.8,50.65,0.086,72.1,51.14,25555.44304
3018,3018,3018,3018,3018,3018,3018,3018,3942,11.92,52.52,0.087,96.4,48.44,26448.60759
3019,3019,3019,3019,3019,3019,3019,3019,3943,11.68,53.82,0.086,121.8,38.53,26734.17722
3020,3020,3020,3020,3020,3020,3020,3020,3944,11.87,53.62,0.083,147.4,33.38,27511.89873
3021,3021,3021,3021,3021,3021,3021,3021,3945,12.06,52.72,0.085,175.9,30.44,28684.55696
3022,3022,3022,3022,3022,3022,3022,3022,3946,12.25,53.36,0.082,203.3,29.87,29128.10127
3023,3023,3023,3023,3023,3023,3023,3023,3947,12.65,53.92,0.09,230.3,30.68,29401.51899
3024,3024,3024,3024,3024,3024,3024,3024,4032,11.6,75.8,4.912,0.059,0.126,30920.50633
3025,3025,3025,3025,3025,3025,3025,3025,4033,11.35,75.2,4.914,0.048,0.119,29820.75949
3026,3026,3026,3026,3026,3026,3026,3026,4034,11.66,74.9,4.916,0.059,0.1,28988.35443
3027,3027,3027,3027,3027,3027,3027,3027,4035,11.5,74.0,4.915,0.073,0.122,28362.53165
3028,3028,3028,3028,3028,3028,3028,3028,4036,11.23,74.9,4.916,0.04,0.163,27517.97468
3029,3029,3029,3029,3029,3029,3029,3029,4037,11.58,74.6,4.917,0.055,0.115,26855.6962
3030,3030,3030,3030,3030,3030,3030,3030,4092,15.08,51.79,4.916,212.2,56.81,26248.10127
3031,3031,3031,3031,3031,3031,3031,3031,4093,15.31,51.25,4.915,275.0,53.3,26946.83544
3032,3032,3032,3032,3032,3032,3032,3032,4094,15.45,51.29,4.917,317.1,47.78,27596.96203
3033,3033,3033,3033,3033,3033,3033,3033,4095,15.5,51.72,4.916,342.0,48.36,28295.6962
3034,3034,3034,3034,3034,3034,3034,3034,4096,15.6,51.69,4.916,362.8,50.3,28994.43038
3035,3035,3035,3035,3035,3035,3035,3035,4097,15.7,52.09,4.913,396.9,58.01,29480.50633
3036,3036,3036,3036,3036,3036,3036,3036,4098,15.7,53.22,4.917,395.5,58.58,30094.17722
3037,3037,3037,3037,3037,3037,3037,3037,4099,16.06,50.72,4.916,446.1,64.92,29772.1519
3038,3038,3038,3038,3038,3038,3038,3038,4100,16.22,51.69,4.916,467.5,75.5,29875.44304
3039,3039,3039,3039,3039,3039,3039,3039,4101,16.33,49.62,4.915,439.4,82.8,30422.27848
3040,3040,3040,3040,3040,3040,3040,3040,4102,16.41,49.22,4.917,496.3,88.4,30920.50633
3041,3041,3041,3041,3041,3041,3041,3041,4103,16.57,49.02,4.915,514.2,87.2,31485.56962
3042,3042,3042,3042,3042,3042,3042,3042,4104,16.58,50.35,4.919,514.7,93.8,31649.62025
3043,3043,3043,3043,3043,3043,3043,3043,4105,16.75,49.32,4.918,523.3,111.1,31473.41772
3044,3044,3044,3044,3044,3044,3044,3044,4106,16.85,48.75,4.915,473.0,109.5,31649.62025
3045,3045,3045,3045,3045,3045,3045,3045,4107,16.87,49.02,4.916,453.4,96.1,31844.05063
3046,3046,3046,3046,3046,3046,3046,3046,4108,16.87,48.45,4.918,509.3,91.6,31916.96203
3047,3047,3047,3047,3047,3047,3047,3047,4109,17.03,48.08,4.922,545.3,89.6,31923.03797
3048,3048,3048,3048,3048,3048,3048,3048,4110,17.45,47.85,4.918,561.0,79.3,32190.37975
3049,3049,3049,3049,3049,3049,3049,3049,4111,17.71,46.68,4.916,562.1,70.1,32299.74684
3050,3050,3050,3050,3050,3050,3050,3050,4112,17.71,49.12,4.914,564.5,70.8,32384.81013
3051,3051,3051,3051,3051,3051,3051,3051,4113,17.77,48.81,4.914,613.2,117.2,32190.37975
3052,3052,3052,3052,3052,3052,3052,3052,4114,17.71,50.35,4.914,626.3,133.0,32105.31646
3053,3053,3053,3053,3053,3053,3053,3053,4115,17.64,50.08,4.922,496.9,99.2,31971.64557
3054,3054,3054,3054,3054,3054,3054,3054,4116,17.54,50.01,4.917,448.2,91.8,32105.31646
3055,3055,3055,3055,3055,3055,3055,3055,4117,17.37,49.31,4.921,552.1,108.6,32129.62025
3056,3056,3056,3056,3056,3056,3056,3056,4118,17.26,49.41,4.918,607.1,149.1,31564.55696
3057,3057,3057,3057,3057,3057,3057,3057,4119,17.29,49.71,4.916,582.3,180.5,31114.93671
3058,3058,3058,3058,3058,3058,3058,3058,4120,17.38,50.48,4.915,518.1,184.5,31212.1519
3059,3059,3059,3059,3059,3059,3059,3059,4121,17.54,50.41,4.917,582.8,172.1,30671.39241
3060,3060,3060,3060,3060,3060,3060,3060,4122,17.4,51.77,4.919,488.2,155.5,30823.29114
3061,3061,3061,3061,3061,3061,3061,3061,4123,17.32,51.87,4.919,539.6,174.9,30908.35443
3062,3062,3062,3062,3062,3062,3062,3062,4124,17.13,51.67,4.917,494.5,206.6,30628.86076
3063,3063,3063,3063,3063,3063,3063,3063,4125,17.09,51.9,4.919,462.8,282.8,30100.25316
3064,3064,3064,3064,3064,3064,3064,3064,4126,16.95,53.47,4.918,404.6,330.6,29936.20253
3065,3065,3065,3065,3065,3065,3065,3065,4127,16.82,55.14,4.917,394.9,372.0,29875.44304
3066,3066,3066,3066,3066,3066,3066,3066,4128,16.75,54.71,4.918,386.7,401.1,29358.98734
3067,3067,3067,3067,3067,3067,3067,3067,4129,16.8,54.87,4.921,368.9,405.3,29134.17722
3068,3068,3068,3068,3068,3068,3068,3068,4130,16.77,53.97,4.915,340.3,382.7,28945.82278
3069,3069,3069,3069,3069,3069,3069,3069,4131,16.78,54.31,4.916,239.8,264.4,28806.07595
3070,3070,3070,3070,3070,3070,3070,3070,4132,16.56,55.14,4.917,159.5,171.1,28775.6962
3071,3071,3071,3071,3071,3071,3071,3071,4133,16.6,53.64,4.919,103.3,104.7,28812.1519
3072,3072,3072,3072,3072,3072,3072,3072,4134,16.69,53.34,4.926,135.4,144.4,28976.20253
3073,3073,3073,3073,3073,3073,3073,3073,4135,16.71,53.24,4.92,115.8,119.6,29024.81013
3074,3074,3074,3074,3074,3074,3074,3074,4136,16.55,53.97,4.918,105.2,111.5,29468.35443
3075,3075,3075,3075,3075,3075,3075,3075,4137,16.45,54.21,4.917,62.23,63.87,30397.97468
3076,3076,3076,3076,3076,3076,3076,3076,4138,16.38,55.11,4.916,92.3,106.5,31564.55696
3077,3077,3077,3077,3077,3077,3077,3077,4139,16.31,55.51,4.916,98.6,117.2,34152.91139
3078,3078,3078,3078,3078,3078,3078,3078,4140,16.16,55.77,4.919,51.42,58.47,36978.22785
3079,3079,3079,3079,3079,3079,3079,3079,4141,16.04,56.21,4.917,29.18,31.91,38539.74684
3080,3080,3080,3080,3080,3080,3080,3080,4142,15.92,56.88,4.914,20.51,21.5,39220.25316
3081,3081,3081,3081,3081,3081,3081,3081,4143,15.68,58.41,4.919,11.88,12.29,39438.98734
3082,3082,3082,3082,3082,3082,3082,3082,4144,15.63,58.81,4.92,4.736,4.729,39360.0
3083,3083,3083,3083,3083,3083,3083,3083,4145,15.73,58.04,4.917,3.506,3.542,39323.5443
3084,3084,3084,3084,3084,3084,3084,3084,4146,15.66,58.24,4.916,0.534,0.471,39505.82278
3085,3085,3085,3085,3085,3085,3085,3085,4147,15.65,58.38,4.922,0.091,0.108,39572.65823
3086,3086,3086,3086,3086,3086,3086,3086,4148,15.72,57.34,4.922,0.07,0.093,39396.4557
3087,3087,3087,3087,3087,3087,3087,3087,4149,15.71,57.58,4.92,0.095,0.093,39372.1519
3088,3088,3088,3088,3088,3088,3088,3088,4150,15.89,55.94,4.918,0.04,0.152,39414.68354
3089,3089,3089,3089,3089,3089,3089,3089,4151,16.01,55.27,4.922,0.066,0.119,39584.81013
3090,3090,3090,3090,3090,3090,3090,3090,4038,11.58,73.5,4.914,0.059,0.148,26071.89873
3091,3091,3091,3091,3091,3091,3091,3091,4039,11.18,75.5,4.915,0.059,0.1,25646.58228
3092,3092,3092,3092,3092,3092,3092,3092,4040,10.91,76.7,4.92,0.037,0.119,25263.79747
3093,3093,3093,3093,3093,3093,3093,3093,4041,10.87,77.0,4.916,0.059,0.111,24522.53165
3094,3094,3094,3094,3094,3094,3094,3094,4042,10.97,77.0,4.913,0.073,0.141,24121.51899
3095,3095,3095,3095,3095,3095,3095,3095,4043,11.06,75.7,4.915,0.077,0.13,23775.18987
3096,3096,3096,3096,3096,3096,3096,3096,4152,16.15,55.11,4.915,0.077,0.13,39414.68354
3097,3097,3097,3097,3097,3097,3097,3097,4153,15.94,56.01,4.914,0.059,0.104,39724.55696
3098,3098,3098,3098,3098,3098,3098,3098,4154,16.03,55.81,4.924,0.04,0.122,40064.81013
3099,3099,3099,3099,3099,3099,3099,3099,4155,16.23,55.21,4.918,0.051,0.104,40453.67089
3100,3100,3100,3100,3100,3100,3100,3100,4156,16.31,53.4,4.924,0.062,0.104,40301.77215
3101,3101,3101,3101,3101,3101,3101,3101,4157,16.32,53.54,4.921,0.07,0.134,40137.72152
3102,3102,3102,3102,3102,3102,3102,3102,4158,16.3,54.11,4.916,0.066,0.085,40307.8481
3103,3103,3103,3103,3103,3103,3103,3103,4159,16.24,54.47,4.917,0.088,0.082,40678.48101
3104,3104,3104,3104,3104,3104,3104,3104,4160,16.75,54.07,4.925,0.081,0.104,40526.58228
3105,3105,3105,3105,3105,3105,3105,3105,4161,17.07,52.34,4.919,0.088,0.078,40247.08861
3106,3106,3106,3106,3106,3106,3106,3106,4162,16.75,52.57,4.917,0.066,0.134,40101.26582
3107,3107,3107,3107,3107,3107,3107,3107,4163,16.44,54.44,4.923,0.062,0.111,40174.17722
3108,3108,3108,3108,3108,3108,3108,3108,4164,16.15,55.67,4.914,0.059,0.093,39730.63291
3109,3109,3109,3109,3109,3109,3109,3109,4165,16.15,56.04,4.918,0.066,0.078,39183.79747
3110,3110,3110,3110,3110,3110,3110,3110,4166,16.34,56.31,4.92,0.055,0.119,38576.20253
3111,3111,3111,3111,3111,3111,3111,3111,4167,16.25,56.88,4.918,0.062,0.082,37737.72152
3112,3112,3112,3112,3112,3112,3112,3112,4168,15.97,57.81,4.922,0.102,0.085,37154.43038
3113,3113,3113,3113,3113,3113,3113,3113,4169,15.67,59.35,4.922,0.051,0.104,36565.06329
3114,3114,3114,3114,3114,3114,3114,3114,4170,15.88,58.24,4.915,0.055,0.119,35872.40506
3115,3115,3115,3115,3115,3115,3115,3115,4171,15.95,58.34,4.917,0.04,0.082,35149.36709
3116,3116,3116,3116,3116,3116,3116,3116,4172,15.85,59.18,4.916,0.07,0.111,34098.22785
3117,3117,3117,3117,3117,3117,3117,3117,4173,15.9,59.41,4.916,0.044,0.137,33205.06329
3118,3118,3118,3118,3118,3118,3118,3118,4174,16.08,59.25,4.92,0.07,0.115,32232.91139
3119,3119,3119,3119,3119,3119,3119,3119,4175,16.01,59.48,4.918,0.062,0.085,31181.77215
3120,3120,3120,3120,3120,3120,3120,3120,4044,11.31,74.7,4.912,0.055,0.178,23501.77215
3121,3121,3121,3121,3121,3121,3121,3121,4045,11.41,73.6,4.917,0.062,0.096,22839.49367
3122,3122,3122,3122,3122,3122,3122,3122,4046,11.54,73.9,4.915,0.062,0.13,22566.07595
3123,3123,3123,3123,3123,3123,3123,3123,4047,11.61,73.0,4.913,0.095,0.115,22298.73418
3124,3124,3124,3124,3124,3124,3124,3124,4048,11.71,73.2,4.915,0.073,0.134,22183.29114
3125,3125,3125,3125,3125,3125,3125,3125,4049,11.9,71.3,4.915,0.088,0.093,21855.18987
3126,3126,3126,3126,3126,3126,3126,3126,4050,11.94,71.8,4.914,0.051,0.152,21709.36709
3127,3127,3127,3127,3127,3127,3127,3127,4051,12.1,70.8,4.914,0.04,0.145,21606.07595
3128,3128,3128,3128,3128,3128,3128,3128,4052,13.27,66.99,4.917,0.062,0.13,21551.39241
3129,3129,3129,3129,3129,3129,3129,3129,4053,13.87,63.49,4.916,0.051,0.119,21612.1519
3130,3130,3130,3130,3130,3130,3130,3130,4054,14.38,59.85,4.914,0.081,0.111,21612.1519
3131,3131,3131,3131,3131,3131,3131,3131,4055,14.3,58.35,4.919,0.062,0.119,21533.16456
3132,3132,3132,3132,3132,3132,3132,3132,4056,13.72,62.52,4.92,0.048,0.13,21448.10127
3133,3133,3133,3133,3133,3133,3133,3133,4057,13.49,62.08,4.919,0.044,0.093,21545.31646
3134,3134,3134,3134,3134,3134,3134,3134,4058,12.18,69.76,4.915,0.044,0.093,21454.17722
3135,3135,3135,3135,3135,3135,3135,3135,4059,11.75,71.4,4.916,0.095,0.145,21326.58228
3136,3136,3136,3136,3136,3136,3136,3136,4060,11.6,71.7,4.922,0.051,0.145,21059.24051
3137,3137,3137,3137,3137,3137,3137,3137,4061,11.68,71.5,4.919,0.066,0.178,21290.12658
3138,3138,3138,3138,3138,3138,3138,3138,4062,11.72,69.63,4.916,0.055,0.122,21435.94937
