,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
1515,1515,1515,1515,1515,0.423712,0.230556,0.393939,0.085898,0.290698,0.018828,0.964567,0.724409,0.204724,0.261955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1516,1516,1516,1516,1516,0.695848,0.855556,0.090909,0.090909,0.229974,0.781509,0.80315,0.929134,0.673228,0.079883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1517,1517,1517,1517,1517,0.692846,0.15,0.606061,0.182534,0.412145,0.567514,0.822835,0.492126,0.0,0.160881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1518,1518,1518,1518,1518,0.594297,0.2,0.106061,0.259127,0.237726,0.224392,0.897638,0.893701,0.523622,0.389377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1519,1519,1519,1519,1519,0.411206,0.216667,0.348485,0.04796,0.263566,0.012646,0.952756,0.751969,0.259843,0.263767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1520,1520,1520,1520,1520,0.683842,0.130556,0.121212,0.136006,0.24031,0.859772,0.877953,0.877953,0.531496,0.111529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1521,1521,1521,1521,1521,0.674837,0.938889,0.075758,0.064424,0.217054,0.441338,0.822835,0.917323,0.637795,0.200753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1522,1522,1522,1522,1522,0.467234,0.236111,0.469697,0.198282,0.413437,0.04145,0.968504,0.681102,0.129921,0.276593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1523,1523,1523,1523,1523,0.433217,0.225,0.409091,0.115963,0.328165,0.025573,0.96063,0.708661,0.185039,0.271156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1524,1524,1524,1524,1524,0.670835,0.477778,0.075758,0.021475,0.223514,0.797106,0.877953,0.952756,0.606299,0.132302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1525,1525,1525,1525,1525,0.709355,0.797222,0.30303,0.303508,0.45478,0.597724,0.629921,0.92126,0.838583,0.175938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1526,1526,1526,1526,1526,0.578289,0.102778,0.075758,0.088762,0.245478,0.143319,0.866142,0.901575,0.574803,0.333752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1527,1527,1527,1527,1527,0.561781,0.325,0.166667,0.215462,0.228682,0.120837,0.937008,0.905512,0.476378,0.318974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1528,1528,1528,1528,1528,0.468234,0.222222,0.469697,0.193271,0.050388,0.042996,0.956693,0.661417,0.122047,0.280496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1529,1529,1529,1529,1529,0.427214,0.211111,0.378788,0.107373,0.30491,0.022762,0.952756,0.724409,0.224409,0.274083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1530,1530,1530,1530,1530,0.710355,0.172222,0.121212,0.04796,0.22739,0.692286,0.893701,0.877953,0.511811,0.05688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1531,1531,1531,1531,1531,0.673837,0.844444,0.106061,0.088762,0.21447,0.46396,0.791339,0.933071,0.688976,0.19657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1532,1532,1532,1532,1532,0.674837,0.133333,0.106061,0.060845,0.215762,0.418997,0.877953,0.885827,0.53937,0.225429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1533,1533,1533,1533,1533,0.550275,0.147222,0.212121,0.211167,0.260982,0.104257,0.893701,0.826772,0.444882,0.311306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1534,1534,1534,1534,1534,0.436218,0.208333,0.409091,0.125268,0.281654,0.028242,0.944882,0.700787,0.19685,0.279242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1535,1535,1535,1535,1535,0.410205,0.197222,0.363636,0.060845,0.26615,0.012646,0.937008,0.728346,0.248031,0.27492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1536,1536,1536,1536,1536,0.704352,0.886111,0.060606,0.193271,0.251938,0.797387,0.818898,0.925197,0.653543,0.082532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1537,1537,1537,1537,1537,0.655328,0.769444,0.363636,0.171797,0.332041,0.647183,0.590551,0.933071,0.877953,0.173986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1538,1538,1538,1538,1538,0.649825,0.783333,0.090909,0.154617,0.22093,0.497682,0.80315,0.944882,0.688976,0.190436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1539,1539,1539,1539,1539,0.591796,0.230556,0.090909,0.077309,0.235142,0.202754,0.901575,0.905512,0.531496,0.38157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1540,1540,1540,1540,1540,0.590295,0.288889,0.090909,0.068003,0.231266,0.19882,0.905512,0.917323,0.535433,0.378782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1541,1541,1541,1541,1541,0.434217,0.188889,0.393939,0.088762,0.24677,0.026697,0.929134,0.704724,0.232283,0.286073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1542,1542,1542,1542,1542,0.715358,0.0,0.0,0.0,0.223514,0.670648,0.858268,0.937008,0.614173,0.063851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1543,1543,1543,1543,1543,0.47924,0.2,0.484848,0.107373,0.113695,0.048054,0.929134,0.633858,0.122047,0.29625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1544,1544,1544,1544,1544,0.437219,0.183333,0.393939,0.077309,0.254522,0.028242,0.92126,0.69685,0.232283,0.290116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1545,1545,1545,1545,1545,0.643322,0.175,0.19697,0.259127,0.244186,0.309119,0.909449,0.84252,0.444882,0.33403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1546,1546,1546,1546,1546,0.627314,0.958333,0.166667,0.19184,0.237726,0.279191,0.775591,0.874016,0.641732,0.362192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1547,1547,1547,1547,1547,0.463732,0.197222,0.484848,0.085898,0.263566,0.04145,0.929134,0.637795,0.129921,0.297644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1548,1548,1548,1548,1548,0.433717,0.180556,0.378788,0.04796,0.245478,0.025292,0.92126,0.716535,0.259843,0.293183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1549,1549,1549,1549,1549,0.422711,0.169444,0.348485,0.021475,0.24677,0.016861,0.913386,0.732283,0.295276,0.291231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1550,1550,1550,1550,1550,0.518259,0.233333,0.287879,0.064424,0.186047,0.070676,0.956693,0.799213,0.322835,0.311446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1551,1551,1551,1551,1551,0.685843,0.827778,0.242424,0.279885,0.335917,0.633413,0.685039,0.917323,0.779528,0.160045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1552,1552,1552,1552,1552,0.670835,0.777778,0.106061,0.107373,0.200258,0.483209,0.795276,0.948819,0.700787,0.215252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1553,1553,1553,1553,1553,0.631816,0.088889,0.136364,0.173228,0.215762,0.294366,0.858268,0.870079,0.543307,0.356057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1554,1554,1554,1554,1554,0.428214,0.188889,0.363636,0.0,0.223514,0.016861,0.929134,0.732283,0.267717,0.299456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1555,1555,1555,1555,1555,0.421711,0.208333,0.409091,0.021475,0.215762,0.012646,0.944882,0.704724,0.208661,0.29862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1556,1556,1556,1556,1556,0.651326,0.944444,0.075758,0.060845,0.217054,0.515105,0.826772,0.917323,0.637795,0.208002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1557,1557,1557,1557,1557,0.441721,0.186111,0.348485,0.0,0.223514,0.025573,0.929134,0.732283,0.271654,0.305312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1558,1558,1558,1558,1558,0.669835,0.747222,0.136364,0.128848,0.197674,0.490516,0.771654,0.96063,0.73622,0.221386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1559,1559,1559,1559,1559,0.424712,0.222222,0.439394,0.04796,0.20155,0.015175,0.96063,0.685039,0.153543,0.306706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1560,1560,1560,1560,1560,0.656828,0.083333,0.136364,0.0,0.223514,0.734017,0.858268,0.866142,0.53937,0.146801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1561,1561,1561,1561,1561,0.653827,0.022222,0.075758,0.021475,0.223514,0.522833,0.84252,0.905512,0.602362,0.215112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1562,1562,1562,1562,1562,0.596798,0.2,0.136364,0.0,0.223514,0.2376,0.909449,0.877953,0.492126,0.419629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1563,1563,1563,1563,1563,0.446223,0.230556,0.348485,0.030064,0.213178,0.028242,0.964567,0.76378,0.26378,0.313537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1564,1564,1564,1564,1564,0.433717,0.238889,0.378788,0.04796,0.204134,0.021076,0.972441,0.744094,0.224409,0.311725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1565,1565,1565,1565,1565,0.714357,0.925,0.060606,0.2398,0.251938,0.805115,0.826772,0.92126,0.641732,0.079604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1566,1566,1566,1566,1566,0.701851,0.244444,0.075758,0.173228,0.236434,0.885204,0.897638,0.909449,0.53937,0.058553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1567,1567,1567,1567,1567,0.674337,0.236111,0.090909,0.060845,0.229974,0.793733,0.897638,0.905512,0.535433,0.114875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1568,1568,1568,1568,1568,0.67934,0.869444,0.242424,0.171797,0.319121,0.659829,0.688976,0.889764,0.751969,0.138018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1569,1569,1569,1569,1569,0.708854,0.755556,0.212121,0.423049,0.44186,0.614585,0.720472,0.96063,0.783465,0.157814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1570,1570,1570,1570,1570,0.670835,0.730556,0.121212,0.107373,0.20155,0.490235,0.791339,0.96063,0.716535,0.230726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1571,1571,1571,1571,1571,0.682841,0.977778,0.030303,0.09592,0.229974,0.452438,0.850394,0.929134,0.61811,0.249547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1572,1572,1572,1572,1572,0.531266,0.194444,0.272727,0.042949,0.219638,0.077701,0.933071,0.799213,0.358268,0.332357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1573,1573,1573,1573,1573,0.46023,0.25,0.424242,0.042949,0.189922,0.037656,0.980315,0.724409,0.173228,0.319532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1574,1574,1574,1574,1574,0.432716,0.258333,0.393939,0.088762,0.178295,0.021076,0.984252,0.751969,0.208661,0.31995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1575,1575,1575,1575,1575,0.716858,0.963889,0.045455,0.257695,0.258398,0.80933,0.838583,0.92126,0.625984,0.083786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1576,1576,1576,1576,1576,0.681841,0.069444,0.136364,0.0,0.223514,0.426022,0.850394,0.870079,0.555118,0.275199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1577,1577,1577,1577,1577,0.602301,0.15,0.227273,0.042949,0.217054,0.24322,0.897638,0.814961,0.429134,0.426042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1578,1578,1578,1578,1578,0.568784,0.222222,0.242424,0.115963,0.254522,0.136574,0.940945,0.826772,0.38189,0.365259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1579,1579,1579,1579,1579,0.452226,0.241667,0.409091,0.085898,0.145995,0.033722,0.972441,0.732283,0.19685,0.326642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1580,1580,1580,1580,1580,0.470235,0.241667,0.469697,0.107373,0.131783,0.04145,0.972441,0.685039,0.125984,0.332776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1581,1581,1581,1581,1581,0.438719,0.272222,0.378788,0.107373,0.337209,0.025292,0.988189,0.771654,0.228346,0.328872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1582,1582,1582,1582,1582,0.431716,0.277778,0.424242,0.085898,0.319121,0.021076,0.992126,0.748031,0.181102,0.328036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1583,1583,1583,1583,1583,0.708354,0.772222,0.121212,0.042949,0.236434,0.767318,0.775591,0.952756,0.724409,0.043636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1584,1584,1584,1584,1584,0.685843,0.825,0.166667,0.150322,0.335917,0.671069,0.748031,0.933071,0.732283,0.120731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1585,1585,1585,1585,1585,0.674337,0.275,0.181818,0.214746,0.281654,0.573556,0.944882,0.877953,0.440945,0.180956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1586,1586,1586,1586,1586,0.590795,0.0,0.075758,0.173228,0.223514,0.198539,0.834646,0.905512,0.614173,0.406524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1587,1587,1587,1587,1587,0.573787,0.244444,0.166667,0.107373,0.25969,0.139666,0.933071,0.870079,0.448819,0.374599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1588,1588,1588,1588,1588,0.421211,0.275,0.469697,0.064424,0.29199,0.016861,0.992126,0.708661,0.122047,0.331382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1589,1589,1589,1589,1589,0.718859,0.988889,0.045455,0.193271,0.263566,0.796965,0.84252,0.92126,0.61811,0.073052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1590,1590,1590,1590,1590,0.437219,0.258333,0.424242,0.107373,0.333333,0.022762,0.984252,0.728346,0.173228,0.337097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1591,1591,1591,1591,1591,0.42021,0.261111,0.469697,0.064424,0.289406,0.015175,0.984252,0.69685,0.125984,0.335564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1592,1592,1592,1592,1592,0.674837,0.0,0.136364,0.088762,0.22093,0.757904,0.811024,0.874016,0.606299,0.125471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1593,1593,1593,1593,1593,0.666333,0.794444,0.30303,0.021475,0.239018,0.697625,0.637795,0.925197,0.834646,0.108881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1594,1594,1594,1594,1594,0.663832,0.077778,0.090909,0.042949,0.232558,0.535338,0.858268,0.897638,0.574803,0.213718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1595,1595,1595,1595,1595,0.471736,0.238889,0.469697,0.171797,0.094315,0.038218,0.968504,0.673228,0.11811,0.344905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1596,1596,1596,1596,1596,0.462731,0.241667,0.469697,0.171797,0.081395,0.034003,0.972441,0.681102,0.122047,0.343929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1597,1597,1597,1597,1597,0.42021,0.252778,0.469697,0.064424,0.289406,0.013348,0.980315,0.692913,0.125984,0.339607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1598,1598,1598,1598,1598,0.482241,0.222222,0.5,0.193271,0.100775,0.042153,0.952756,0.633858,0.086614,0.349923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1599,1599,1599,1599,1599,0.472236,0.230556,0.5,0.193271,0.083979,0.037937,0.96063,0.653543,0.094488,0.348947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1600,1600,1600,1600,1600,0.463232,0.236111,0.469697,0.171797,0.400517,0.033722,0.968504,0.669291,0.114173,0.347972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1601,1601,1601,1601,1601,0.428714,0.261111,0.454545,0.085898,0.31137,0.016861,0.988189,0.712598,0.145669,0.344486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
