,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,PM_US Post
811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,83.5,80.5,78.5,-17.0,26.0,1027.0,0.0,63.02,0.0,0.0,0.0,1.0,0.0,0.0,87.0
812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,63.5,86.0,90.5,-20.0,27.0,1027.0,-4.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,95.0
813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,72.0,106.0,103.0,-20.0,29.0,1028.0,-5.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,105.0
814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,105.5,91.5,99.5,-21.0,29.0,1028.0,-6.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,114.0
815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,83.0,106.5,107.5,-21.0,31.0,1028.0,-7.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,103.0
816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,101.0,106.5,100.5,-21.0,31.0,1028.0,-7.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,99.0
817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,101.0,106.5,100.5,-21.0,34.0,1028.0,-8.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,102.0
818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,91.5,96.0,95.0,-21.0,37.0,1028.0,-9.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,104.0
819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,69.5,71.0,81.0,-19.0,47.0,1028.0,-10.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,78.0
820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,8.5,45.0,27.0,-19.0,47.0,1028.0,-10.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,33.0
821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,25.5,39.5,33.0,-19.0,55.0,1028.0,-12.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,29.0
822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,19.0,26.0,21.0,-18.0,60.0,1028.0,-12.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,27.0
823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,19.0,25.5,21.0,-20.0,65.0,1028.0,-15.0,4.02,0.0,0.0,0.0,1.0,0.0,0.0,27.0
824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,21.0,26.5,17.5,-17.0,56.0,1028.0,-10.0,8.04,0.0,0.0,0.0,1.0,0.0,0.0,26.0
825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,9.0,22.5,24.5,-19.0,32.0,1028.0,-5.0,12.06,0.0,0.0,0.0,1.0,0.0,0.0,33.0
826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,826,31.0,20.5,25.5,-20.0,25.0,1028.0,-3.0,15.19,0.0,0.0,0.0,1.0,0.0,0.0,29.0
827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,36.5,30.0,32.0,-20.0,23.0,1028.0,-2.0,4.02,0.0,0.0,1.0,0.0,0.0,0.0,31.0
828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,13.5,15.5,13.0,-22.0,17.0,1027.0,0.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,28.0
829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,20.0,32.0,23.5,-22.0,16.0,1025.0,1.0,7.15,0.0,0.0,0.0,1.0,0.0,0.0,28.0
830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,830,63.0,56.5,56.5,-22.0,16.0,1025.0,1.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,61.0
831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,831,72.5,52.5,54.5,-23.0,14.0,1024.0,1.0,4.92,0.0,0.0,1.0,0.0,0.0,0.0,64.0
832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,73.0,59.5,75.5,-23.0,14.0,1024.0,1.0,6.71,0.0,0.0,1.0,0.0,0.0,0.0,80.0
833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,833,91.5,38.0,90.5,-22.0,17.0,1024.0,0.0,8.5,0.0,0.0,1.0,0.0,0.0,0.0,91.0
834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,67.0,82.5,78.5,-20.0,27.0,1025.0,-4.0,11.63,0.0,0.0,1.0,0.0,0.0,0.0,79.0
835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,41.0,29.0,28.5,-22.0,21.0,1026.0,-3.0,14.76,0.0,0.0,1.0,0.0,0.0,0.0,48.0
836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,58.0,26.0,32.5,-22.0,21.0,1026.0,-3.0,15.65,0.0,0.0,1.0,0.0,0.0,0.0,59.0
837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,52.5,77.0,82.0,-20.0,29.0,1027.0,-5.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,82.0
838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,46.5,56.5,56.0,-21.0,23.0,1027.0,-3.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,63.0
839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,33.0,66.0,36.5,-19.0,30.0,1027.0,-4.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,48.0
840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,36.5,36.5,21.0,-19.0,30.0,1027.0,-4.0,4.92,0.0,0.0,1.0,0.0,0.0,0.0,54.0
841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,36.0,47.0,41.0,-19.0,30.0,1027.0,-4.0,8.05,0.0,0.0,1.0,0.0,0.0,0.0,42.0
842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,33.0,66.0,36.5,-19.0,30.0,1028.0,-4.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,47.0
843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,50.0,100.0,84.0,-19.0,32.0,1028.0,-5.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,87.0
844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,75.5,106.5,87.0,-15.0,45.0,1028.0,-5.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,105.0
845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,71.5,90.0,76.0,-13.0,57.0,1028.0,-6.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,90.0
846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,846,71.5,89.0,88.0,-13.0,62.0,1029.0,-7.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,101.0
847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,113.0,178.0,140.0,-12.0,67.0,1030.0,-7.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,126.0
848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,112.5,98.0,98.5,-19.0,34.0,1030.0,-6.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,114.0
849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,99.0,103.0,101.0,-18.0,35.0,1031.0,-5.0,4.92,0.0,0.0,1.0,0.0,0.0,0.0,103.0
850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,98.5,121.5,115.5,-14.0,45.0,1031.0,-4.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,114.0
851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,80.0,103.5,99.5,-13.0,45.0,1031.0,-3.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,100.0
852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,59.0,54.0,62.0,-14.0,39.0,1031.0,-2.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,72.0
853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,67.0,73.5,71.0,-13.0,39.0,1030.0,-1.0,6.71,0.0,0.0,0.0,0.0,1.0,0.0,68.0
854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,83.5,76.5,79.0,-14.0,36.0,1029.0,-1.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,72.0
855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,55.0,75.0,74.0,-13.0,39.0,1029.0,-1.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,71.0
856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,84.5,81.0,98.0,-12.0,42.0,1029.0,-1.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,80.0
857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,72.5,78.0,71.5,-12.0,46.0,1030.0,-2.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,70.0
858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,858,31.5,42.0,36.0,-12.0,53.0,1030.0,-4.0,6.26,0.0,0.0,0.0,0.0,1.0,0.0,63.0
859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,67.5,74.5,74.5,-13.0,49.0,1031.0,-4.0,8.05,0.0,0.0,0.0,0.0,1.0,0.0,67.0
860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,57.5,68.0,61.0,-13.0,53.0,1031.0,-5.0,8.94,0.0,0.0,0.0,0.0,1.0,0.0,62.0
861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,69.0,65.5,70.0,-12.0,57.0,1032.0,-5.0,9.83,0.0,0.0,0.0,0.0,1.0,0.0,69.0
862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,65.5,65.0,64.0,-12.0,62.0,1033.0,-6.0,11.62,0.0,0.0,0.0,0.0,1.0,0.0,58.0
863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,55.0,53.0,53.0,-11.0,67.0,1033.0,-6.0,13.41,0.0,0.0,0.0,0.0,1.0,0.0,51.0
864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,46.5,44.0,46.0,-11.0,73.0,1033.0,-7.0,15.2,0.0,0.0,0.0,0.0,1.0,0.0,51.0
865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,58.0,64.5,54.5,-11.0,78.0,1033.0,-8.0,16.99,0.0,0.0,0.0,0.0,1.0,0.0,54.0
866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,50.5,50.5,48.5,-11.0,78.0,1033.0,-8.0,18.78,0.0,0.0,0.0,0.0,1.0,0.0,45.0
867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,50.5,50.5,48.5,-11.0,78.0,1033.0,-8.0,20.57,0.0,0.0,0.0,0.0,1.0,0.0,47.0
868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,72.0,71.0,77.5,-11.0,73.0,1032.0,-7.0,23.7,0.0,0.0,0.0,0.0,1.0,0.0,85.0
869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,81.0,69.5,83.0,-11.0,73.0,1032.0,-7.0,25.49,0.0,0.0,0.0,0.0,1.0,0.0,78.0
870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,69.5,65.5,79.5,-12.0,67.0,1032.0,-7.0,27.28,0.0,0.0,0.0,0.0,1.0,0.0,68.0
871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,81.5,65.5,75.0,-12.0,67.0,1032.0,-7.0,29.07,0.0,0.0,0.0,0.0,1.0,0.0,64.0
872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,77.5,118.5,85.5,-13.0,62.0,1033.0,-7.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,65.0
873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,86.5,121.0,93.5,-12.0,62.0,1033.0,-6.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,80.0
874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,81.0,122.5,97.5,-11.0,62.0,1032.0,-5.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,74.0
875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,98.5,93.5,85.0,-11.0,58.0,1032.0,-4.0,8.05,0.0,0.0,0.0,0.0,1.0,0.0,93.0
876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,76.5,69.0,77.5,-11.0,53.0,1031.0,-3.0,11.18,0.0,0.0,0.0,0.0,1.0,0.0,77.0
877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,53.0,74.5,57.5,-11.0,53.0,1030.0,-3.0,15.2,0.0,0.0,0.0,0.0,1.0,0.0,67.0
878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,98.5,90.5,93.5,-12.0,46.0,1029.0,-2.0,19.22,0.0,0.0,0.0,0.0,1.0,0.0,84.0
879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,77.0,76.5,87.5,-12.0,46.0,1029.0,-2.0,22.35,0.0,0.0,0.0,0.0,1.0,0.0,77.0
880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,73.0,62.0,69.0,-12.0,46.0,1028.0,-2.0,25.48,0.0,0.0,0.0,0.0,1.0,0.0,83.0
881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,68.0,65.5,68.0,-12.0,46.0,1027.0,-2.0,29.5,0.0,0.0,0.0,0.0,1.0,0.0,82.0
882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,99.0,89.5,94.0,-10.0,58.0,1028.0,-3.0,33.52,0.0,0.0,0.0,0.0,1.0,0.0,100.0
883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,181.5,167.5,168.5,-9.0,63.0,1029.0,-3.0,35.31,0.0,0.0,0.0,0.0,1.0,0.0,189.0
884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,199.0,205.5,183.0,-7.0,79.0,1029.0,-4.0,37.1,0.0,0.0,0.0,0.0,1.0,0.0,99.0
885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,75.5,70.0,78.0,-6.0,92.0,1028.0,-5.0,38.89,0.0,0.0,0.0,0.0,1.0,0.0,71.0
886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,45.0,49.5,42.5,-6.0,92.0,1028.0,-5.0,42.02,0.0,0.0,0.0,0.0,1.0,0.0,43.0
887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,65.0,64.0,75.0,-6.0,92.0,1027.0,-5.0,45.15,0.0,0.0,0.0,0.0,1.0,0.0,64.0
888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,65.0,64.0,75.0,-6.0,92.0,1027.0,-5.0,46.94,0.0,0.0,0.0,0.0,1.0,0.0,68.0
889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,889,78.0,64.0,77.5,-7.0,85.0,1026.0,-5.0,48.73,0.0,0.0,0.0,0.0,1.0,0.0,69.0
890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,63.5,81.0,77.5,-7.0,85.0,1025.0,-5.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,65.0
891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891,59.0,72.5,74.0,-7.0,85.0,1025.0,-5.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,71.0
892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892,265.5,353.5,233.0,-7.0,92.0,1024.0,-6.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,77.0
893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,893,353.0,359.5,278.5,-7.0,92.0,1024.0,-6.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,81.0
894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,268.5,370.0,243.5,-7.0,92.0,1024.0,-6.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,88.0
895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,261.5,370.0,219.0,-7.0,92.0,1023.0,-6.0,1.78,0.0,0.0,0.0,1.0,0.0,0.0,90.0
896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,896,261.5,380.0,219.0,-6.0,92.0,1024.0,-5.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,92.0
897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,268.5,370.0,243.5,-6.0,92.0,1024.0,-5.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,88.0
898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,97.0,84.5,72.0,-6.0,85.0,1023.0,-4.0,3.58,0.0,0.0,0.0,1.0,0.0,0.0,80.0
899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,95.0,370.0,85.0,-6.0,85.0,1023.0,-4.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,100.0
900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,89.0,119.5,97.0,-6.0,79.0,1023.0,-3.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,105.0
901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,82.5,106.5,95.5,-7.0,73.0,1022.0,-3.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,118.0
902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,126.0,150.5,133.5,-7.0,73.0,1021.0,-3.0,3.56,0.0,0.0,0.0,0.0,0.0,1.0,125.0
903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,126.0,138.5,133.0,-6.0,74.0,1020.0,-2.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,141.0
904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,904,126.5,174.5,149.0,-6.0,74.0,1020.0,-2.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,152.0
905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,134.5,211.5,191.0,-6.0,79.0,1020.0,-3.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,164.0
906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,101.5,131.0,124.0,-7.0,79.0,1020.0,-4.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,147.0
907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,353.5,521.5,485.5,-7.0,85.0,1021.0,-5.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,162.0
908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,137.0,395.0,133.5,-7.0,85.0,1021.0,-5.0,1.78,0.0,0.0,0.0,0.0,1.0,0.0,157.0
909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,137.0,279.5,133.5,-6.0,85.0,1022.0,-4.0,2.67,0.0,0.0,0.0,0.0,1.0,0.0,156.0
910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,353.5,521.5,485.5,-5.0,86.0,1022.0,-3.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,160.0
911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,289.5,404.5,382.0,-7.0,85.0,1020.0,-5.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,178.0
912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,912,353.5,521.5,485.5,-6.0,85.0,1021.0,-4.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,187.0
913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,433.0,649.0,483.5,-6.0,92.0,1020.0,-5.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,181.0
914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,305.0,409.0,275.5,-7.0,92.0,1020.0,-6.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,185.0
915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,174.5,227.0,201.5,-8.0,85.0,1020.0,-6.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,197.0
916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,916,433.0,649.0,483.5,-6.0,92.0,1019.0,-5.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,180.0
917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,289.5,404.5,382.0,-6.0,85.0,1019.0,-4.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,172.0
918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,353.5,521.5,485.5,-6.0,85.0,1019.0,-4.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,166.0
919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,919,286.0,393.5,362.5,-6.0,85.0,1020.0,-4.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,136.0
920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,200.0,393.5,231.5,-6.0,85.0,1019.0,-4.0,8.05,0.0,0.0,0.0,1.0,0.0,0.0,133.0
921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,128.0,307.0,162.5,-5.0,86.0,1020.0,-3.0,12.07,0.0,0.0,0.0,1.0,0.0,0.0,140.0
922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,219.0,229.5,142.5,-5.0,79.0,1020.0,-2.0,15.2,0.0,0.0,0.0,1.0,0.0,0.0,159.0
