,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Mandates,Percentage,validVotesPercentage,Votes,Hondt,territoryName_Aveiro,territoryName_Açores,territoryName_Beja,territoryName_Braga,territoryName_Bragança,territoryName_Castelo Branco,territoryName_Coimbra,territoryName_Faro,territoryName_Guarda,territoryName_Leiria,territoryName_Lisboa,territoryName_Madeira,territoryName_Portalegre,territoryName_Porto,territoryName_Santarém,territoryName_Setúbal,territoryName_Território Nacional,territoryName_Viana do Castelo,territoryName_Vila Real,territoryName_Viseu,territoryName_Évora,Party_A,Party_B.E.,Party_CDS-PP,Party_CH,Party_IL,Party_JPP,Party_L,Party_MAS,Party_MPT,Party_NC,Party_PAN,Party_PCP-PEV,Party_PCTP/MRPP,Party_PDR,Party_PNR,Party_PPD/PSD,Party_PPM,Party_PS,Party_PTP,Party_PURP,Party_R.I.R.,FinalMandates
1109,1109,1109,1109,916,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,0.46,0.47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1110,1110,1110,915,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,0.77,0.8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1111,1111,1111,1111,937,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,0,0.45,0.47,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1112,1112,1112,1112,870,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,26.96,28.47,6760,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1113,1113,1113,1113,889,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,7.78,8.29,835,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1114,1114,1114,1114,888,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,29.07,30.98,3119,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1115,1115,1115,1115,887,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,43.75,46.62,4694,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
1116,1116,1116,1116,886,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.15,0.16,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1117,1117,1117,1117,885,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.2,0.21,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,1118,1118,1118,884,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.22,0.23,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1119,1119,1119,1119,883,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.22,0.24,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1120,1120,1120,1120,881,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.35,0.37,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,1121,1121,1121,880,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.41,0.43,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1122,1122,1122,1122,890,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,3.52,3.75,378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,1123,1123,1123,879,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.54,0.57,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,1124,1124,1124,877,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.66,0.7,166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1125,1125,1125,1125,876,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.84,0.89,211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1126,1126,1126,1126,875,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,1.14,1.21,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,1127,1127,1127,874,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,1.96,2.07,492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1128,1128,1128,1128,873,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,3.9,4.11,977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129,1129,1129,1129,872,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,3.96,4.18,993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,1130,1130,1130,871,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,8.75,9.24,2194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,1131,1131,1131,914,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,1.11,1.14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1132,1132,1132,1132,869,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,43.57,46.01,10926,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1133,1133,1133,1133,878,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.62,0.65,155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,1134,1134,1134,891,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,3.37,3.59,361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1135,1135,1135,1135,882,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0.24,0.26,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1136,1136,1136,1136,893,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.75,0.79,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,1137,1137,1137,913,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,1.38,1.42,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1138,1138,1138,1138,892,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,1.61,1.72,173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,1139,1139,1139,911,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,2.47,2.55,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,1140,1140,1140,910,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,7.98,8.24,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,1141,1141,1141,909,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,14.08,14.52,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1142,1142,1142,1142,908,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,20.41,21.05,1641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1143,1143,1143,1143,907,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,44.48,45.89,3577,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1144,1144,1144,1144,906,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.08,0.09,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,1145,1145,1145,905,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.09,0.1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1146,1146,1146,1146,904,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.1,0.11,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,1147,1147,1147,903,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.13,0.14,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1148,1148,1148,1148,912,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,0,1.73,1.78,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,1149,1149,1149,901,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.18,0.19,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1150,1150,1150,1150,900,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.24,0.26,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1151,1151,1151,1151,899,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.28,0.3,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1152,1152,1152,1152,898,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.28,0.3,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,1153,1153,1153,897,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.48,0.52,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1154,1154,1154,1154,896,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.55,0.59,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,1155,1155,1155,895,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.7,0.74,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1156,1156,1156,1156,894,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.7,0.74,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,1157,1157,1157,902,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0.17,0.18,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,1158,1158,1158,1414,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,6.74,7.0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,1159,1159,1159,1415,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,3.08,3.2,225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,1160,1160,1160,1416,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,2.52,2.62,184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,1161,1161,1161,1420,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,0.41,0.43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1162,1162,1162,1162,1418,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,1.25,1.3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1163,1163,1163,1163,1419,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,0.51,0.53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,1164,1164,1164,1413,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,16.75,17.4,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1165,1165,1165,1165,1421,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,0.37,0.38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,1166,1166,1166,1417,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,1.84,1.91,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1167,1167,1167,1167,1412,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,18.05,18.76,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1168,1168,1168,1168,1408,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.16,0.16,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1169,1169,1169,1169,1410,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.04,0.04,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1170,1170,1170,1170,1409,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.1,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1171,1171,1171,1171,1407,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.16,0.16,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1172,1172,1172,1172,1406,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.21,0.22,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,1173,1173,1173,1405,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.24,0.25,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,1174,1174,1174,1404,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.28,0.29,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,1175,1175,1175,1403,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.31,0.32,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1176,1176,1176,1176,1402,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.38,0.39,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1177,1177,1177,1177,1422,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,0.33,0.34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,1178,1178,1178,1411,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,43.66,45.37,3188,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1179,1179,1179,1179,1423,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,0.25,0.26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1180,1180,1180,1180,1445,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,0,0.16,0.17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,1181,1181,1181,1425,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,0,0.18,0.19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,1182,1182,1182,1401,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0.52,0.53,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1183,1183,1183,1183,1444,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,0,0.2,0.21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1184,1184,1184,1184,1443,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,0,0.21,0.22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1185,1185,1185,1185,1442,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,0,0.21,0.22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1186,1186,1186,1186,1441,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,0,0.22,0.23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,1187,1187,1187,1440,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,0,0.23,0.23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,1188,1188,1188,1439,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,0,0.27,0.28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
